Sequence_Step,Feature,Model_Input_Value,IG_Value,Abs_IG_Value
1,Log_Return_1D_Z60,-2.594111919403076,0.00015671623987145722,0.00015671623987145722
1,Log_Return_5D_Z60,-0.366834819316864,-1.154021629190538e-05,1.154021629190538e-05
1,Volatility_14D_Z60,0.1281653791666031,2.5788438051677076e-06,2.5788438051677076e-06
1,Relative_Volume_20D_Z60,0.7668126821517944,-3.0983410397311673e-06,3.0983410397311673e-06
1,RSI_14_Scaled,-1.1105530261993408,4.2390547605464235e-06,4.2390547605464235e-06
1,Price_to_SMA20_Z60,-1.0748810768127441,5.618084742309293e-06,5.618084742309293e-06
1,Intraday_Return_Z60,-3.215052604675293,6.14162054262124e-05,6.14162054262124e-05
1,Daily_Range_Z60,4.068662166595459,4.810611790162511e-05,4.810611790162511e-05
1,QQQ_Log_Return_1D,-2.1338372230529785,2.4585959181422368e-05,2.4585959181422368e-05
1,QQQ_Log_Return_5D,-0.7937058806419373,-6.814241260144627e-06,6.814241260144627e-06
1,QQQ_Volatility_14D,-0.4080580472946167,-7.994121006049681e-06,7.994121006049681e-06
2,Log_Return_1D_Z60,0.8355153203010559,-7.420455222018063e-05,7.420455222018063e-05
2,Log_Return_5D_Z60,-0.0644630491733551,-3.0046264782868093e-06,3.0046264782868093e-06
2,Volatility_14D_Z60,-0.006969590205699205,-1.6680040459959855e-07,1.6680040459959855e-07
2,Relative_Volume_20D_Z60,-0.5055187940597534,1.572820110595785e-05,1.572820110595785e-05
2,RSI_14_Scaled,-0.6870334148406982,1.6736648831283674e-05,1.6736648831283674e-05
2,Price_to_SMA20_Z60,-0.45236918330192566,-3.7940747006359743e-06,3.7940747006359743e-06
2,Intraday_Return_Z60,0.8270721435546875,-4.3395932152634487e-05,4.3395932152634487e-05
2,Daily_Range_Z60,-0.33544591069221497,-6.647482678090455e-06,6.647482678090455e-06
2,QQQ_Log_Return_1D,1.1904228925704956,-1.695425817160867e-05,1.695425817160867e-05
2,QQQ_Log_Return_5D,-0.3936767280101776,-2.606926727821701e-06,2.606926727821701e-06
2,QQQ_Volatility_14D,-0.2599141299724579,-6.539026799146086e-06,6.539026799146086e-06
3,Log_Return_1D_Z60,-0.7695980668067932,7.41031690267846e-05,7.41031690267846e-05
3,Log_Return_5D_Z60,-0.6325243711471558,-4.023667497676797e-05,4.023667497676797e-05
3,Volatility_14D_Z60,0.0479910746216774,8.410526675106667e-07,8.410526675106667e-07
3,Relative_Volume_20D_Z60,-0.2473018765449524,1.5761861504870467e-05,1.5761861504870467e-05
3,RSI_14_Scaled,-1.0011686086654663,4.788252044818364e-05,4.788252044818364e-05
3,Price_to_SMA20_Z60,-0.823552668094635,-3.649287100415677e-05,3.649287100415677e-05
3,Intraday_Return_Z60,0.33708450198173523,-3.2417014153907076e-05,3.2417014153907076e-05
3,Daily_Range_Z60,1.0294768810272217,3.655329783214256e-05,3.655329783214256e-05
3,QQQ_Log_Return_1D,-0.4432287812232971,-9.657870947421543e-08,9.657870947421543e-08
3,QQQ_Log_Return_5D,-0.43521949648857117,-3.0889812023815466e-06,3.0889812023815466e-06
3,QQQ_Volatility_14D,-0.24864692986011505,-9.929379302775487e-06,9.929379302775487e-06
4,Log_Return_1D_Z60,-0.12857548892498016,1.324787808698602e-05,1.324787808698602e-05
4,Log_Return_5D_Z60,-1.1385449171066284,-9.745042189024389e-05,9.745042189024389e-05
4,Volatility_14D_Z60,0.015798816457390785,1.9849699128826614e-07,1.9849699128826614e-07
4,Relative_Volume_20D_Z60,-0.251690536737442,2.7395162760512903e-05,2.7395162760512903e-05
4,RSI_14_Scaled,-1.0689128637313843,8.926710142986849e-05,8.926710142986849e-05
4,Price_to_SMA20_Z60,-0.8027251362800598,-6.956511788303033e-05,6.956511788303033e-05
4,Intraday_Return_Z60,-0.24394120275974274,3.79467019229196e-05,3.79467019229196e-05
4,Daily_Range_Z60,0.2859043478965759,1.4186230146151502e-05,1.4186230146151502e-05
4,QQQ_Log_Return_1D,0.36616313457489014,7.829967216821387e-06,7.829967216821387e-06
4,QQQ_Log_Return_5D,-0.5644497275352478,-2.8937874958501197e-06,2.8937874958501197e-06
4,QQQ_Volatility_14D,-0.24331216514110565,-1.3804880836687516e-05,1.3804880836687516e-05
5,Log_Return_1D_Z60,-0.19426774978637695,2.042930827883538e-05,2.042930827883538e-05
5,Log_Return_5D_Z60,-1.5409821271896362,-0.0001813253475120291,0.0001813253475120291
5,Volatility_14D_Z60,-0.01612774282693863,4.1516152293752384e-08,4.1516152293752384e-08
5,Relative_Volume_20D_Z60,-0.37354016304016113,6.10954812145792e-05,6.10954812145792e-05
5,RSI_14_Scaled,-1.1622201204299927,0.00014732156705576926,0.00014732156705576926
5,Price_to_SMA20_Z60,-0.8159430027008057,-0.0001141212196671404,0.0001141212196671404
5,Intraday_Return_Z60,-0.29947149753570557,6.951143586775288e-05,6.951143586775288e-05
5,Daily_Range_Z60,0.6028825640678406,4.382785118650645e-05,4.382785118650645e-05
5,QQQ_Log_Return_1D,-0.2677499055862427,-1.561478347866796e-05,1.561478347866796e-05
5,QQQ_Log_Return_5D,-0.6383971571922302,-2.9509390060411533e-06,2.9509390060411533e-06
5,QQQ_Volatility_14D,-0.24046257138252258,-1.89973579836078e-05,1.89973579836078e-05
6,Log_Return_1D_Z60,-0.261716365814209,2.6298524971934967e-05,2.6298524971934967e-05
6,Log_Return_5D_Z60,-0.2936803102493286,-4.157874718657695e-05,4.157874718657695e-05
6,Volatility_14D_Z60,-0.0749019980430603,1.146177169175644e-06,1.146177169175644e-06
6,Relative_Volume_20D_Z60,-0.26864755153656006,6.307467265287414e-05,6.307467265287414e-05
6,RSI_14_Scaled,-1.28453528881073,0.00022497140162158757,0.00022497140162158757
6,Price_to_SMA20_Z60,-0.8642985224723816,-0.00018047385674435645,0.00018047385674435645
6,Intraday_Return_Z60,-0.39845359325408936,0.00013110398140270263,0.00013110398140270263
6,Daily_Range_Z60,-0.2925735414028168,-2.967487853311468e-05,2.967487853311468e-05
6,QQQ_Log_Return_1D,0.3374482989311218,3.1926974770613015e-05,3.1926974770613015e-05
6,QQQ_Log_Return_5D,0.6009026169776917,-7.432593633893703e-07,7.432593633893703e-07
6,QQQ_Volatility_14D,-0.2342037558555603,-2.516579297662247e-05,2.516579297662247e-05
7,Log_Return_1D_Z60,0.8343145847320557,-6.732049223501235e-05,6.732049223501235e-05
7,Log_Return_5D_Z60,-0.2990882992744446,-5.3946318075759336e-05,5.3946318075759336e-05
7,Volatility_14D_Z60,-0.02650034800171852,1.0072079703604686e-06,1.0072079703604686e-06
7,Relative_Volume_20D_Z60,-0.4295843243598938,0.00013624236453324556,0.00013624236453324556
7,RSI_14_Scaled,-0.8314273357391357,0.00018577965965960175,0.00018577965965960175
7,Price_to_SMA20_Z60,-0.2661125361919403,-7.690499478485435e-05,7.690499478485435e-05
7,Intraday_Return_Z60,0.9586134552955627,-0.0004002493806183338,0.0004002493806183338
7,Daily_Range_Z60,-0.5957458019256592,-7.00928721926175e-05,7.00928721926175e-05
7,QQQ_Log_Return_1D,0.6901445984840393,9.087341459235176e-05,9.087341459235176e-05
7,QQQ_Log_Return_5D,0.35002315044403076,3.4129025152651593e-06,3.4129025152651593e-06
7,QQQ_Volatility_14D,-0.19282223284244537,-2.787719677144196e-05,2.787719677144196e-05
8,Log_Return_1D_Z60,1.252432107925415,-6.034253601683304e-05,6.034253601683304e-05
8,Log_Return_5D_Z60,0.8549502491950989,0.0001783408661140129,0.0001783408661140129
8,Volatility_14D_Z60,0.12705551087856293,-1.0591491445666179e-05,1.0591491445666179e-05
8,Relative_Volume_20D_Z60,-0.016536550596356392,6.6013471951009706e-06,6.6013471951009706e-06
8,RSI_14_Scaled,-0.2082517296075821,5.559423516388051e-05,5.559423516388051e-05
8,Price_to_SMA20_Z60,0.552575409412384,0.00020967893942724913,0.00020967893942724913
8,Intraday_Return_Z60,1.2305972576141357,-0.0006494909757748246,0.0006494909757748246
8,Daily_Range_Z60,0.32134950160980225,4.571523822960444e-05,4.571523822960444e-05
8,QQQ_Log_Return_1D,-0.06425142288208008,-1.1312919014017098e-05,1.1312919014017098e-05
8,QQQ_Log_Return_5D,0.5400726199150085,8.376266123377718e-06,8.376266123377718e-06
8,QQQ_Volatility_14D,-0.19637934863567352,-3.6345980333862826e-05,3.6345980333862826e-05
9,Log_Return_1D_Z60,-0.8216919898986816,-1.87709247256862e-05,1.87709247256862e-05
9,Log_Return_5D_Z60,0.4504581689834595,0.0001134702906711027,0.0001134702906711027
9,Volatility_14D_Z60,0.17332366108894348,-2.593028148112353e-05,2.593028148112353e-05
9,Relative_Volume_20D_Z60,-0.21245412528514862,0.00011150959471706301,0.00011150959471706301
9,RSI_14_Scaled,-0.6110033988952637,0.00021290563745424151,0.00021290563745424151
9,Price_to_SMA20_Z60,-0.013977138325572014,-7.192190423666034e-06,7.192190423666034e-06
9,Intraday_Return_Z60,-0.34573057293891907,0.0002481810515746474,0.0002481810515746474
9,Daily_Range_Z60,-0.48666447401046753,-0.00010172350448556244,0.00010172350448556244
9,QQQ_Log_Return_1D,-0.6201144456863403,-0.00016595824854448438,0.00016595824854448438
9,QQQ_Log_Return_5D,0.045474350452423096,1.5861007796047488e-06,1.5861007796047488e-06
9,QQQ_Volatility_14D,-0.16854321956634521,-3.754650606424548e-05,3.754650606424548e-05
10,Log_Return_1D_Z60,0.7117995023727417,9.655416215537116e-05,9.655416215537116e-05
10,Log_Return_5D_Z60,0.9753727316856384,0.00024388948804698884,0.00024388948804698884
10,Volatility_14D_Z60,0.1680864542722702,-3.718533844221383e-05,3.718533844221383e-05
10,Relative_Volume_20D_Z60,-0.6697385311126709,0.00042316954932175577,0.00042316954932175577
10,RSI_14_Scaled,-0.2838912010192871,0.00011214039841433987,0.00011214039841433987
10,Price_to_SMA20_Z60,0.45108506083488464,0.00027289666468277574,0.00027289666468277574
10,Intraday_Return_Z60,0.7164914011955261,-0.0005938723334111273,0.0005938723334111273
10,Daily_Range_Z60,-0.6676570177078247,-0.000131850058096461,0.000131850058096461
10,QQQ_Log_Return_1D,0.4451993405818939,0.00014626681513618678,0.00014626681513618678
10,QQQ_Log_Return_5D,0.4030040204524994,1.2893784514744766e-05,1.2893784514744766e-05
10,QQQ_Volatility_14D,-0.15579043328762054,-3.802285937126726e-05,3.802285937126726e-05
11,Log_Return_1D_Z60,0.6813814640045166,0.00020087650045752525,0.00020087650045752525
11,Log_Return_5D_Z60,1.510185956954956,0.0003520811442285776,0.0003520811442285776
11,Volatility_14D_Z60,0.18591119349002838,-6.105811189627275e-05,6.105811189627275e-05
11,Relative_Volume_20D_Z60,-0.3696286678314209,0.00027174720889888704,0.00027174720889888704
11,RSI_14_Scaled,0.01717217266559601,-7.547032510046847e-06,7.547032510046847e-06
11,Price_to_SMA20_Z60,0.8957493305206299,0.0006435973336920142,0.0006435973336920142
11,Intraday_Return_Z60,0.7333335280418396,-0.0007120359223335981,0.0007120359223335981
11,Daily_Range_Z60,-0.5283359289169312,-0.00010786424536490813,0.00010786424536490813
11,QQQ_Log_Return_1D,0.5780037641525269,0.0002355291071580723,0.0002355291071580723
11,QQQ_Log_Return_5D,0.5236376523971558,2.7333198886481114e-05,2.7333198886481114e-05
11,QQQ_Volatility_14D,-0.14043612778186798,-3.859744538203813e-05,3.859744538203813e-05
12,Log_Return_1D_Z60,0.6028260588645935,0.000312339689116925,0.000312339689116925
12,Log_Return_5D_Z60,1.3610225915908813,0.0002487658348400146,0.0002487658348400146
12,Volatility_14D_Z60,0.19545100629329681,-9.171339479507878e-05,9.171339479507878e-05
12,Relative_Volume_20D_Z60,-0.3591373562812805,0.000294913916150108,0.000294913916150108
12,RSI_14_Scaled,0.2660924792289734,-0.00012997843441553414,0.00012997843441553414
12,Price_to_SMA20_Z60,1.294052004814148,0.0010687633184716105,0.0010687633184716105
12,Intraday_Return_Z60,-0.17876702547073364,0.00020035421766806394,0.00020035421766806394
12,Daily_Range_Z60,-0.8136829137802124,-0.0001592837506905198,0.0001592837506905198
12,QQQ_Log_Return_1D,0.9929189682006836,0.0005252275732345879,0.0005252275732345879
12,QQQ_Log_Return_5D,0.6754729151725769,4.9231497541768476e-05,4.9231497541768476e-05
12,QQQ_Volatility_14D,-0.08251942694187164,-2.408394902886357e-05,2.408394902886357e-05
13,Log_Return_1D_Z60,0.5090000033378601,0.0004407044325489551,0.0004407044325489551
13,Log_Return_5D_Z60,0.9245023131370544,0.0001300349977100268,0.0001300349977100268
13,Volatility_14D_Z60,0.17701399326324463,-0.00012984918430447578,0.00012984918430447578
13,Relative_Volume_20D_Z60,0.12972009181976318,-0.00012048116332152858,0.00012048116332152858
13,RSI_14_Scaled,0.46203237771987915,-0.00024992742692120373,0.00024992742692120373
13,Price_to_SMA20_Z60,1.532238245010376,0.0015045703621581197,0.0015045703621581197
13,Intraday_Return_Z60,0.32537585496902466,-0.00040017665014602244,0.00040017665014602244
13,Daily_Range_Z60,0.2588213086128235,3.5414286685409024e-05,3.5414286685409024e-05
13,QQQ_Log_Return_1D,0.40325939655303955,0.0002824511902872473,0.0002824511902872473
13,QQQ_Log_Return_5D,0.9099201560020447,9.591178968548775e-05,9.591178968548775e-05
13,QQQ_Volatility_14D,-0.09761589020490646,-2.9304677809705026e-05,2.9304677809705026e-05
14,Log_Return_1D_Z60,0.18574559688568115,0.00024235820455942303,0.00024235820455942303
14,Log_Return_5D_Z60,1.5749090909957886,-1.5153896129049826e-05,1.5153896129049826e-05
14,Volatility_14D_Z60,0.1677461713552475,-0.00017165539611596614,0.00017165539611596614
14,Relative_Volume_20D_Z60,0.43651098012924194,-0.0004257543769199401,0.0004257543769199401
14,RSI_14_Scaled,0.5515323281288147,-0.0003284089907538146,0.0003284089907538146
14,Price_to_SMA20_Z60,1.5912896394729614,0.0016760509461164474,0.0016760509461164474
14,Intraday_Return_Z60,-0.4341726005077362,0.0005607408820651472,0.0005607408820651472
14,Daily_Range_Z60,0.16260777413845062,9.33727187657496e-06,9.33727187657496e-06
14,QQQ_Log_Return_1D,0.21632112562656403,0.00019107786647509784,0.00019107786647509784
14,QQQ_Log_Return_5D,1.3293755054473877,0.00015749457816127688,0.00015749457816127688
14,QQQ_Volatility_14D,-0.10105767101049423,-2.5792260203161277e-05,2.5792260203161277e-05
15,Log_Return_1D_Z60,-1.9023126363754272,-0.0035442740190774202,0.0035442740190774202
15,Log_Return_5D_Z60,0.18434840440750122,-6.359291091939667e-06,6.359291091939667e-06
15,Volatility_14D_Z60,-0.3211410641670227,0.0005081690615043044,0.0005081690615043044
15,Relative_Volume_20D_Z60,3.1070556640625,-0.0038575895596295595,0.0038575895596295595
15,RSI_14_Scaled,-0.28264904022216797,0.00021997583098709583,0.00021997583098709583
15,Price_to_SMA20_Z60,0.37493592500686646,0.0004930387367494404,0.0004930387367494404
15,Intraday_Return_Z60,-1.3071703910827637,0.002032505813986063,0.002032505813986063
15,Daily_Range_Z60,0.5140221118927002,5.7854409533319995e-05,5.7854409533319995e-05
15,QQQ_Log_Return_1D,-0.9580290913581848,-0.001077237306162715,0.001077237306162715
15,QQQ_Log_Return_5D,0.6256849765777588,9.867030894383788e-05,9.867030894383788e-05
15,QQQ_Volatility_14D,-0.49037715792655945,-0.00012635474558919668,0.00012635474558919668
16,Log_Return_1D_Z60,5.184378147125244,0.012363129295408726,0.012363129295408726
16,Log_Return_5D_Z60,2.445941209793091,-0.0010351872770115733,0.0010351872770115733
16,Volatility_14D_Z60,1.6266502141952515,-0.0031672234181314707,0.0031672234181314707
16,Relative_Volume_20D_Z60,5.366714000701904,-0.004816578701138496,0.004816578701138496
16,RSI_14_Scaled,1.1321074962615967,-0.0007591273752041161,0.0007591273752041161
16,Price_to_SMA20_Z60,3.5073037147521973,0.002675566589459777,0.002675566589459777
16,Intraday_Return_Z60,-1.6742453575134277,0.0017633275128901005,0.0017633275128901005
16,Daily_Range_Z60,0.6884066462516785,-0.00020289546228013933,0.00020289546228013933
16,QQQ_Log_Return_1D,0.2351733297109604,0.0003316416987217963,0.0003316416987217963
16,QQQ_Log_Return_5D,0.4537624418735504,-1.5857698599575087e-05,1.5857698599575087e-05
16,QQQ_Volatility_14D,-0.6154569983482361,-9.825370943872258e-05,9.825370943872258e-05
17,Log_Return_1D_Z60,1.7365238666534424,0.005280998535454273,0.005280998535454273
17,Log_Return_5D_Z60,3.068880319595337,-0.0028784475289285183,0.0028784475289285183
17,Volatility_14D_Z60,1.6539595127105713,-0.0038418241310864687,0.0038418241310864687
17,Relative_Volume_20D_Z60,1.205327033996582,-0.0006719748489558697,0.0006719748489558697
17,RSI_14_Scaled,1.5264678001403809,-0.0008288784883916378,0.0008288784883916378
17,Price_to_SMA20_Z60,4.125652313232422,0.001387476921081543,0.001387476921081543
17,Intraday_Return_Z60,-0.2873699963092804,0.00017518609820399433,0.00017518609820399433
17,Daily_Range_Z60,0.23156487941741943,-0.00017075947835110128,0.00017075947835110128
17,QQQ_Log_Return_1D,0.23287522792816162,0.00030559333390556276,0.00030559333390556276
17,QQQ_Log_Return_5D,0.07261586934328079,-1.4107822607911658e-05,1.4107822607911658e-05
17,QQQ_Volatility_14D,-0.6627717614173889,0.0001905494136735797,0.0001905494136735797
