Sequence_Step,Feature,Model_Input_Value,IG_Value,Abs_IG_Value
1,Log_Return_1D_Z60,-3.1288132667541504,-0.0030554435215890408,0.0030554435215890408
1,Log_Return_5D_Z60,0.0011734676081687212,2.5582523903722176e-06,2.5582523903722176e-06
1,Volatility_14D_Z60,1.9199873208999634,-0.009184257127344608,0.009184257127344608
1,Relative_Volume_20D_Z60,1.163315773010254,-0.0007767460192553699,0.0007767460192553699
1,RSI_14_Scaled,-1.1821573972702026,-0.003545955289155245,0.003545955289155245
1,Price_to_SMA20_Z60,-0.13698090612888336,0.00016330245125573128,0.00016330245125573128
1,Intraday_Return_Z60,-3.324897050857544,0.0008479849784635007,0.0008479849784635007
1,Daily_Range_Z60,3.557170867919922,0.008486748673021793,0.008486748673021793
1,QQQ_Log_Return_1D,0.21670205891132355,-0.0008276436128653586,0.0008276436128653586
1,QQQ_Log_Return_5D,0.35918596386909485,0.0006537337321788073,0.0006537337321788073
1,QQQ_Volatility_14D,-0.5264096260070801,-0.0014224128099158406,0.0014224128099158406
2,Log_Return_1D_Z60,0.518268346786499,0.00043888294021598995,0.00043888294021598995
2,Log_Return_5D_Z60,0.21137821674346924,0.00047057864139787853,0.00047057864139787853
2,Volatility_14D_Z60,1.4788600206375122,-0.007020538207143545,0.007020538207143545
2,Relative_Volume_20D_Z60,-0.23879079520702362,0.00016852204862516373,0.00016852204862516373
2,RSI_14_Scaled,-1.0157968997955322,-0.0029733728151768446,0.0029733728151768446
2,Price_to_SMA20_Z60,0.13859838247299194,-0.00017177143308799714,0.00017177143308799714
2,Intraday_Return_Z60,0.2814059555530548,-0.00012485680053941905,0.00012485680053941905
2,Daily_Range_Z60,0.1275700479745865,0.000323214044328779,0.000323214044328779
2,QQQ_Log_Return_1D,0.017587989568710327,-7.008985267020762e-05,7.008985267020762e-05
2,QQQ_Log_Return_5D,0.727779746055603,0.001394907128997147,0.001394907128997147
2,QQQ_Volatility_14D,-0.5316007137298584,-0.0014751229900866747,0.0014751229900866747
3,Log_Return_1D_Z60,-0.45968180894851685,-0.0003917560097761452,0.0003917560097761452
3,Log_Return_5D_Z60,-0.21671265363693237,-0.00048287035315297544,0.00048287035315297544
3,Volatility_14D_Z60,0.9024351239204407,-0.004294370301067829,0.004294370301067829
3,Relative_Volume_20D_Z60,-0.8932175040245056,0.0006305695860646665,0.0006305695860646665
3,RSI_14_Scaled,-1.1971657276153564,-0.0035138053353875875,0.0035138053353875875
3,Price_to_SMA20_Z60,-0.0292427446693182,3.622234726208262e-05,3.622234726208262e-05
3,Intraday_Return_Z60,0.14251767098903656,-6.201374344527721e-05,6.201374344527721e-05
3,Daily_Range_Z60,-0.28876993060112,-0.0007282881415449083,0.0007282881415449083
3,QQQ_Log_Return_1D,-0.2483980804681778,0.000988544663414359,0.000988544663414359
3,QQQ_Log_Return_5D,0.3584394156932831,0.0006870792130939662,0.0006870792130939662
3,QQQ_Volatility_14D,-0.6643978953361511,-0.0018419022671878338,0.0018419022671878338
4,Log_Return_1D_Z60,-0.3322904109954834,-0.0002813814498949796,0.0002813814498949796
4,Log_Return_5D_Z60,-0.7984606623649597,-0.0017804572125896811,0.0017804572125896811
4,Volatility_14D_Z60,0.8808794617652893,-0.004190339241176844,0.004190339241176844
4,Relative_Volume_20D_Z60,-0.7918537855148315,0.0005608165520243347,0.0005608165520243347
4,RSI_14_Scaled,-1.338334321975708,-0.0039319745264947414,0.0039319745264947414
4,Price_to_SMA20_Z60,-0.11708328127861023,0.00014541318523697555,0.00014541318523697555
4,Intraday_Return_Z60,-0.1678638607263565,7.436703890562057e-05,7.436703890562057e-05
4,Daily_Range_Z60,-0.8226528167724609,-0.002086950931698084,0.002086950931698084
4,QQQ_Log_Return_1D,-0.2265370786190033,0.0009045886108651757,0.0009045886108651757
4,QQQ_Log_Return_5D,0.19719082117080688,0.0003788794274441898,0.0003788794274441898
4,QQQ_Volatility_14D,-0.6671000123023987,-0.001855773152783513,0.001855773152783513
5,Log_Return_1D_Z60,1.6386264562606812,0.0013126269914209843,0.0013126269914209843
5,Log_Return_5D_Z60,-0.5962988138198853,-0.0013268294278532267,0.0013268294278532267
5,Volatility_14D_Z60,1.1323013305664062,-0.005331005901098251,0.005331005901098251
5,Relative_Volume_20D_Z60,-0.7079731225967407,0.0005083008436486125,0.0005083008436486125
5,RSI_14_Scaled,-0.6684805154800415,-0.001939514302648604,0.001939514302648604
5,Price_to_SMA20_Z60,0.6546968817710876,-0.0008184741018339992,0.0008184741018339992
5,Intraday_Return_Z60,1.5834201574325562,-0.0008070094045251608,0.0008070094045251608
