Variant,Test_Year,Feature,Baseline_BA,Mean_BA_Drop,Std_BA_Drop,Baseline_AUC,Mean_AUC_Drop,Std_AUC_Drop,N_Repeats,Rank_AUC
A,2026,Stock_vs_QQQ_3D,0.4085343228200371,-0.01726159554730984,0.015733754361843395,0.4165120593692022,-0.008675324675324683,0.011113567519726298,100,12
A,2026,Relative_Volume_20D,0.4085343228200371,-0.02778664192949907,0.030608625595496194,0.4165120593692022,-0.03801855287569574,0.040375135729929824,100,13
A,2026,Volatility_14D,0.4085343228200371,-0.08136549165120595,0.031221007283834434,0.4165120593692022,-0.05294248608534323,0.019781730123685795,100,14
B,2026,QQQ_Volatility_14D,0.4946196660482375,0.02134508348794065,0.0397978491370803,0.4636363636363636,0.048139146567717984,0.03647581374450995,100,1
B,2026,Ticker,0.4946196660482375,0.014866419294990735,0.01223409353912275,0.4636363636363636,0.02306122448979593,0.019170860554483984,100,2
B,2026,Stock_vs_QQQ_1D,0.4946196660482375,0.0,0.0,0.4636363636363636,0.0,0.0,100,3
B,2026,Stock_vs_QQQ_5D,0.4946196660482375,0.0,0.0,0.4636363636363636,0.0,0.0,100,4
B,2026,QQQ_Log_Return_5D,0.4946196660482375,0.0,0.0,0.4636363636363636,0.0,0.0,100,5
B,2026,Price_to_SMA20,0.4946196660482375,0.0,0.0,0.4636363636363636,0.0,0.0,100,6
B,2026,Intraday_Return,0.4946196660482375,0.0,0.0,0.4636363636363636,0.0,0.0,100,7
B,2026,Daily_Range,0.4946196660482375,0.0,0.0,0.4636363636363636,0.0,0.0,100,8
B,2026,QQQ_Log_Return_3D,0.4946196660482375,0.0,0.0,0.4636363636363636,0.0,0.0,100,9
B,2026,Has_EX99,0.4946196660482375,0.0,0.0,0.4636363636363636,0.0,0.0,100,10
B,2026,Volatility_14D,0.4946196660482375,0.0,0.0,0.4636363636363636,0.0,0.0,100,11
B,2026,RSI_14,0.4946196660482375,0.0,0.0,0.4636363636363636,0.0,0.0,100,12
B,2026,Has_Item_2_01,0.4946196660482375,0.0,0.0,0.4636363636363636,0.0,0.0,100,13
B,2026,Has_Item_2_02,0.4946196660482375,0.0,0.0,0.4636363636363636,0.0,0.0,100,14
B,2026,Has_Item_2_03,0.4946196660482375,0.0,0.0,0.4636363636363636,0.0,0.0,100,15
B,2026,Has_Event_Earnings,0.4946196660482375,0.0,0.0,0.4636363636363636,0.0,0.0,100,16
B,2026,Has_Event_Guidance,0.4946196660482375,0.0,0.0,0.4636363636363636,0.0,0.0,100,17
B,2026,Has_Event_Buyback,0.4946196660482375,0.0,0.0,0.4636363636363636,0.0,0.0,100,18
B,2026,Has_Item_1_01,0.4946196660482375,0.0,0.0,0.4636363636363636,0.0,0.0,100,19
B,2026,Has_Item_1_02,0.4946196660482375,0.0,0.0,0.4636363636363636,0.0,0.0,100,20
B,2026,Has_Item_5_07,0.4946196660482375,0.0,0.0,0.4636363636363636,0.0,0.0,100,21
B,2026,Has_Item_7_01,0.4946196660482375,0.0,0.0,0.4636363636363636,0.0,0.0,100,22
B,2026,Has_Item_8_01,0.4946196660482375,0.0,0.0,0.4636363636363636,0.0,0.0,100,23
B,2026,Has_Item_5_02,0.4946196660482375,0.0,0.0,0.4636363636363636,0.0,0.0,100,24
B,2026,QQQ_Log_Return_1D,0.4946196660482375,-0.0014007421150278392,0.006147434724224393,0.4636363636363636,-0.0026512059369202274,0.010857721516671335,100,25
B,2026,Has_Item_5_03,0.4946196660482375,-0.00926716141001855,0.006648793636080438,0.4636363636363636,-0.009070500927643763,0.006623357725589836,100,26
B,2026,Stock_vs_QQQ_3D,0.4946196660482375,-0.017261595547309837,0.015733754361843405,0.4636363636363636,-0.01888682745825601,0.017877125971214283,100,27
B,2026,Relative_Volume_20D,0.4946196660482375,0.012267161410018561,0.03546585435534422,0.4636363636363636,-0.030452690166975892,0.04279575506452329,100,28
C,2026,Volatility_14D,0.29165120593692023,0.0,0.0,0.32838589981447125,0.005129870129870127,0.014422252193741726,100,1
C,2026,Stock_vs_QQQ_3D,0.29165120593692023,0.0,0.0,0.32838589981447125,0.0,0.0,100,2
C,2026,Stock_vs_QQQ_1D,0.29165120593692023,0.0,0.0,0.32838589981447125,0.0,0.0,100,3
C,2026,Price_to_SMA20,0.29165120593692023,0.0,0.0,0.32838589981447125,0.0,0.0,100,4
C,2026,Relative_Volume_20D,0.29165120593692023,0.0,0.0,0.32838589981447125,0.0,0.0,100,5
C,2026,Daily_Range,0.29165120593692023,0.0,0.0,0.32838589981447125,0.0,0.0,100,6
C,2026,Intraday_Return,0.29165120593692023,0.0,0.0,0.32838589981447125,0.0,0.0,100,7
C,2026,Has_EX99,0.29165120593692023,0.0,0.0,0.32838589981447125,0.0,0.0,100,8
C,2026,QQQ_Volatility_14D,0.29165120593692023,0.0,0.0,0.32838589981447125,0.0,0.0,100,9
C,2026,QQQ_Log_Return_3D,0.29165120593692023,0.0,0.0,0.32838589981447125,0.0,0.0,100,10
C,2026,QQQ_Log_Return_5D,0.29165120593692023,0.0,0.0,0.32838589981447125,0.0,0.0,100,11
C,2026,Has_Item_1_01,0.29165120593692023,0.0,0.0,0.32838589981447125,0.0,0.0,100,12
C,2026,Has_Event_Buyback,0.29165120593692023,0.0,0.0,0.32838589981447125,0.0,0.0,100,13
C,2026,Has_Event_Guidance,0.29165120593692023,0.0,0.0,0.32838589981447125,0.0,0.0,100,14
C,2026,Has_Event_Earnings,0.29165120593692023,0.0,0.0,0.32838589981447125,0.0,0.0,100,15
C,2026,Has_Item_5_02,0.29165120593692023,0.0,0.0,0.32838589981447125,0.0,0.0,100,16
C,2026,Has_Item_5_03,0.29165120593692023,0.0,0.0,0.32838589981447125,0.0,0.0,100,17
C,2026,Has_Item_5_07,0.29165120593692023,0.0,0.0,0.32838589981447125,0.0,0.0,100,18
C,2026,Has_Item_7_01,0.29165120593692023,0.0,0.0,0.32838589981447125,0.0,0.0,100,19
C,2026,Has_Item_1_02,0.29165120593692023,0.0,0.0,0.32838589981447125,0.0,0.0,100,20
C,2026,Has_Item_2_01,0.29165120593692023,0.0,0.0,0.32838589981447125,0.0,0.0,100,21
C,2026,Has_Item_2_02,0.29165120593692023,0.0,0.0,0.32838589981447125,0.0,0.0,100,22
C,2026,Has_Item_2_03,0.29165120593692023,0.0,0.0,0.32838589981447125,0.0,0.0,100,23
C,2026,Has_Item_8_01,0.29165120593692023,0.0,0.0,0.32838589981447125,0.0,0.0,100,24
C,2026,Has_Sentiment_History,0.29165120593692023,0.0,0.0,0.32838589981447125,0.0,0.0,100,25
C,2026,Sentiment_Momentum_3,0.29165120593692023,0.0,0.0,0.32838589981447125,0.0,0.0,100,26
C,2026,QQQ_Log_Return_1D,0.29165120593692023,-0.002526901669758808,0.007407353040698088,0.32838589981447125,-0.004408163265306132,0.011862623775732785,100,27
C,2026,Ticker,0.29165120593692023,-0.006497217068645617,0.010882116816804859,0.32838589981447125,-0.007037105751391466,0.016010493283734516,100,28
C,2026,RSI_14,0.29165120593692023,-0.07084044526901669,0.027152070723548558,0.32838589981447125,-0.04841929499072356,0.027430891464138893,100,29
C,2026,Stock_vs_QQQ_5D,0.29165120593692023,-0.10665677179962892,0.03325903464528039,0.32838589981447125,-0.0743821892393321,0.026676336148928285,100,30
C,2026,Mean_Net_Sentiment,0.29165120593692023,-0.08760667903525043,0.0431279120213659,0.32838589981447125,-0.08796289424860852,0.055383987118290026,100,31
