Variant,Test_Year,Sequence_Step,Feature,Mean_Abs_IG,Mean_IG,Positive_Share,Negative_Share
A,2023,12,QQQ_Log_Return_1D,0.0023664620239287615,-0.0005160155124031007,0.4661016949152542,0.5338983050847458
A,2023,12,QQQ_Log_Return_5D,0.0005993074155412614,-4.748874926008284e-05,0.5677966101694916,0.4322033898305085
A,2023,12,QQQ_Volatility_14D,0.001406022347509861,-0.0013874067226424813,0.0423728813559322,0.9576271186440678
A,2023,13,Log_Return_1D_Z60,0.0019305037567391992,0.0001021842981572263,0.5,0.5
A,2023,13,Log_Return_5D_Z60,0.0016241954872384667,0.00024187075905501842,0.4915254237288136,0.5084745762711864
A,2023,13,Volatility_14D_Z60,0.0007705712341703475,0.0005530158523470163,0.7457627118644068,0.2542372881355932
A,2023,13,Relative_Volume_20D_Z60,0.0008437307551503181,0.0003061668248847127,0.6864406779661016,0.3135593220338983
A,2023,13,RSI_14_Scaled,0.0013805509079247713,0.0005024774582125247,0.5932203389830508,0.4067796610169492
A,2023,13,Price_to_SMA20_Z60,0.0014296496519818902,0.0005627198261208832,0.5084745762711864,0.4915254237288136
A,2023,13,Intraday_Return_Z60,0.0017267420189455152,-0.00014939994434826076,0.4745762711864407,0.5254237288135594
A,2023,13,Daily_Range_Z60,0.0008126434404402971,-0.00021677951735910028,0.2711864406779661,0.7288135593220338
A,2023,13,QQQ_Log_Return_1D,0.0019430120009928942,-0.00017315565492026508,0.4830508474576271,0.5169491525423728
A,2023,13,QQQ_Log_Return_5D,0.0005968438345007598,-9.000793215818703e-05,0.5338983050847458,0.4661016949152542
A,2023,13,QQQ_Volatility_14D,0.001425747643224895,-0.0014083038549870253,0.05084745762711865,0.9491525423728814
A,2023,14,Log_Return_1D_Z60,0.002053774893283844,0.00019115471513941884,0.5677966101694916,0.4322033898305085
A,2023,14,Log_Return_5D_Z60,0.0016421092441305518,0.0001251936482731253,0.5508474576271186,0.4491525423728814
A,2023,14,Volatility_14D_Z60,0.000728500192053616,0.0005310006672516465,0.788135593220339,0.211864406779661
A,2023,14,Relative_Volume_20D_Z60,0.0006854181410744786,0.00040262838592752814,0.7627118644067796,0.23728813559322035
A,2023,14,RSI_14_Scaled,0.0012988102389499545,0.0005711294361390173,0.6101694915254238,0.3898305084745763
A,2023,14,Price_to_SMA20_Z60,0.0014007430290803313,0.0005882122204639018,0.5,0.5
A,2023,14,Intraday_Return_Z60,0.0018283275421708822,-0.00011248132068431005,0.4661016949152542,0.5338983050847458
A,2023,14,Daily_Range_Z60,0.000682602752931416,-0.000325408938806504,0.2796610169491525,0.7203389830508474
A,2023,14,QQQ_Log_Return_1D,0.0020752507261931896,-0.0005516903474926949,0.423728813559322,0.576271186440678
A,2023,14,QQQ_Log_Return_5D,0.0005786932306364179,-0.00011817082850029692,0.4745762711864407,0.5254237288135594
A,2023,14,QQQ_Volatility_14D,0.0014331882121041417,-0.0014126159949228168,0.05084745762711865,0.9491525423728814
A,2023,15,Log_Return_1D_Z60,0.0021709841676056385,0.0002142107841791585,0.4830508474576271,0.5169491525423728
A,2023,15,Log_Return_5D_Z60,0.0015342445112764835,0.0001234756491612643,0.576271186440678,0.423728813559322
A,2023,15,Volatility_14D_Z60,0.000770204234868288,0.0005867002764716744,0.7542372881355932,0.2457627118644068
A,2023,15,Relative_Volume_20D_Z60,0.0007726403418928385,0.00037673822953365743,0.711864406779661,0.288135593220339
A,2023,15,RSI_14_Scaled,0.0013498109765350819,0.0006082957261241972,0.652542372881356,0.3474576271186441
A,2023,15,Price_to_SMA20_Z60,0.0014686525100842118,0.0006452007219195366,0.5508474576271186,0.4491525423728814
A,2023,15,Intraday_Return_Z60,0.0018364574061706662,-0.00013999547809362411,0.5084745762711864,0.4915254237288136
A,2023,15,Daily_Range_Z60,0.0008535938104614615,-0.0002967848558910191,0.2457627118644068,0.7542372881355932
A,2023,15,QQQ_Log_Return_1D,0.0020569178741425276,-0.0002643692714627832,0.4576271186440678,0.5423728813559322
A,2023,15,QQQ_Log_Return_5D,0.0006164352525956929,-0.00015607544628437608,0.4406779661016949,0.559322033898305
A,2023,15,QQQ_Volatility_14D,0.0014618327841162682,-0.0014368108240887523,0.059322033898305086,0.940677966101695
A,2023,16,Log_Return_1D_Z60,0.002255739877000451,9.49344175751321e-05,0.4745762711864407,0.5254237288135594
A,2023,16,Log_Return_5D_Z60,0.0014707078225910664,0.0005001944955438375,0.5338983050847458,0.4661016949152542
A,2023,16,Volatility_14D_Z60,0.000809354882221669,0.0005549544584937394,0.7288135593220338,0.2711864406779661
A,2023,16,Relative_Volume_20D_Z60,0.0009328420856036246,0.00011496687511680648,0.7288135593220338,0.2711864406779661
A,2023,16,RSI_14_Scaled,0.0013752140803262591,0.0006130650290288031,0.635593220338983,0.3644067796610169
A,2023,16,Price_to_SMA20_Z60,0.0014223805628716946,0.0006011583609506488,0.5423728813559322,0.4576271186440678
A,2023,16,Intraday_Return_Z60,0.0018210490234196186,-0.0002960786805488169,0.4745762711864407,0.5254237288135594
A,2023,16,Daily_Range_Z60,0.0007825769134797156,-0.00012728245928883553,0.3389830508474576,0.6610169491525424
A,2023,16,QQQ_Log_Return_1D,0.002012205310165882,-0.00036062076105736196,0.4915254237288136,0.5084745762711864
A,2023,16,QQQ_Log_Return_5D,0.0006795518565922976,-0.0003202443476766348,0.4067796610169492,0.5932203389830508
A,2023,16,QQQ_Volatility_14D,0.0014749874826520681,-0.001453886041417718,0.059322033898305086,0.940677966101695
A,2023,17,Log_Return_1D_Z60,0.0021775925997644663,0.0009229363640770316,0.5932203389830508,0.4067796610169492
A,2023,17,Log_Return_5D_Z60,0.001522159669548273,0.0007133871549740434,0.5423728813559322,0.4576271186440678
A,2023,17,Volatility_14D_Z60,0.0008518540998920798,0.0006346253794617951,0.7796610169491526,0.22033898305084745
A,2023,17,Relative_Volume_20D_Z60,0.0010464153019711375,0.000240063076489605,0.7372881355932204,0.2627118644067797
A,2023,17,RSI_14_Scaled,0.0014200747245922685,0.0007923752418719232,0.6694915254237288,0.3305084745762712
A,2023,17,Price_to_SMA20_Z60,0.0014819394564256072,0.0008019859669730067,0.5508474576271186,0.4491525423728814
A,2023,17,Intraday_Return_Z60,0.00201378483325243,-0.000525981595274061,0.4406779661016949,0.559322033898305
A,2023,17,Daily_Range_Z60,0.0008983773877844214,-9.809670882532373e-05,0.3644067796610169,0.635593220338983
A,2023,17,QQQ_Log_Return_1D,0.001974874408915639,-0.0006606461247429252,0.4491525423728814,0.5508474576271186
A,2023,17,QQQ_Log_Return_5D,0.0007294230745173991,-0.00032752047991380095,0.423728813559322,0.576271186440678
A,2023,17,QQQ_Volatility_14D,0.0015009538037702441,-0.00147448037751019,0.059322033898305086,0.940677966101695
A,2023,18,Log_Return_1D_Z60,0.002460577990859747,0.0006915392004884779,0.5254237288135594,0.4745762711864407
A,2023,18,Log_Return_5D_Z60,0.0017722193151712418,0.0010049504926428199,0.5508474576271186,0.4491525423728814
A,2023,18,Volatility_14D_Z60,0.0008876050123944879,0.0006183867226354778,0.7627118644067796,0.23728813559322035
A,2023,18,Relative_Volume_20D_Z60,0.0010032245190814137,4.745700061903335e-05,0.6694915254237288,0.3305084745762712
A,2023,18,RSI_14_Scaled,0.0015233441954478621,0.0008781304932199419,0.6694915254237288,0.3305084745762712
A,2023,18,Price_to_SMA20_Z60,0.0015730971936136484,0.0008692818810231984,0.5677966101694916,0.4322033898305085
A,2023,18,Intraday_Return_Z60,0.00209306413307786,-0.0005564287421293557,0.4576271186440678,0.5423728813559322
A,2023,18,Daily_Range_Z60,0.0009549616370350122,-9.736868378240615e-06,0.3135593220338983,0.6864406779661016
A,2023,18,QQQ_Log_Return_1D,0.001686646486632526,-0.00047640528646297753,0.423728813559322,0.576271186440678
A,2023,18,QQQ_Log_Return_5D,0.0007133225444704294,-0.00030289022834040225,0.4067796610169492,0.5932203389830508
A,2023,18,QQQ_Volatility_14D,0.0015201836358755827,-0.0015009547350928187,0.059322033898305086,0.940677966101695
A,2023,19,Log_Return_1D_Z60,0.002036492805927992,-0.00023322048946283758,0.4745762711864407,0.5254237288135594
A,2023,19,Log_Return_5D_Z60,0.0018245498649775982,0.0008794826571829617,0.6186440677966102,0.3813559322033898
A,2023,19,Volatility_14D_Z60,0.0009003681479953229,0.0005704711657017469,0.7372881355932204,0.2627118644067797
A,2023,19,Relative_Volume_20D_Z60,0.0008574521052651107,0.0002225752832600847,0.6694915254237288,0.3305084745762712
A,2023,19,RSI_14_Scaled,0.00146661011967808,0.0008713264833204448,0.6694915254237288,0.3305084745762712
A,2023,19,Price_to_SMA20_Z60,0.0014308043755590916,0.0007236896781250834,0.5847457627118644,0.4152542372881356
A,2023,19,Intraday_Return_Z60,0.001805987092666328,8.687318040756509e-05,0.4661016949152542,0.5338983050847458
A,2023,19,Daily_Range_Z60,0.0007749858195893466,-0.0002748101542238146,0.2966101694915254,0.7033898305084746
A,2023,19,QQQ_Log_Return_1D,0.001857865252532065,0.00016650135512463748,0.5254237288135594,0.4745762711864407
A,2023,19,QQQ_Log_Return_5D,0.0007053055451251566,-0.0001873565634014085,0.3813559322033898,0.6186440677966102
A,2023,19,QQQ_Volatility_14D,0.0015583585482090712,-0.0015267207054421306,0.059322033898305086,0.940677966101695
A,2023,20,Log_Return_1D_Z60,0.0020113892387598753,-9.180653432849795e-05,0.4322033898305085,0.5677966101694916
A,2023,20,Log_Return_5D_Z60,0.0018600585171952844,0.0007944865501485765,0.5677966101694916,0.4322033898305085
A,2023,20,Volatility_14D_Z60,0.000897690188139677,0.000627635745331645,0.7711864406779662,0.2288135593220339
A,2023,20,Relative_Volume_20D_Z60,0.0009253303287550807,0.0001363138435408473,0.6694915254237288,0.3305084745762712
A,2023,20,RSI_14_Scaled,0.0014158483827486634,0.0008097792160697281,0.652542372881356,0.3474576271186441
A,2023,20,Price_to_SMA20_Z60,0.0013252098578959703,0.0006428274791687727,0.5847457627118644,0.4152542372881356
A,2023,20,Intraday_Return_Z60,0.001845859456807375,1.699884160188958e-05,0.5508474576271186,0.4491525423728814
A,2023,20,Daily_Range_Z60,0.0007295258692465723,-0.00018367405573371798,0.3135593220338983,0.6864406779661016
A,2023,20,QQQ_Log_Return_1D,0.002007832517847419,0.00017602983280085027,0.5254237288135594,0.4745762711864407
A,2023,20,QQQ_Log_Return_5D,0.0006749402382411063,-0.0001317450514761731,0.3898305084745763,0.6101694915254238
A,2023,20,QQQ_Volatility_14D,0.0015820673434063792,-0.0015555829741060734,0.059322033898305086,0.940677966101695
A,2023,21,Log_Return_1D_Z60,0.0025638064835220575,0.00016645989671815187,0.4661016949152542,0.5338983050847458
A,2023,21,Log_Return_5D_Z60,0.0016695738304406404,0.0007532599847763777,0.559322033898305,0.4406779661016949
A,2023,21,Volatility_14D_Z60,0.0008721045451238751,0.0005962401628494263,0.7457627118644068,0.2542372881355932
A,2023,21,Relative_Volume_20D_Z60,0.0010611568577587605,-0.00012886062904726714,0.6440677966101694,0.3559322033898305
A,2023,21,RSI_14_Scaled,0.0015020753489807248,0.00084185681771487,0.6271186440677966,0.3728813559322034
A,2023,21,Price_to_SMA20_Z60,0.0014576002722606063,0.0006593847647309303,0.5254237288135594,0.4745762711864407
A,2023,21,Intraday_Return_Z60,0.0017781337955966592,0.00019793085812125355,0.5508474576271186,0.4491525423728814
A,2023,21,Daily_Range_Z60,0.0008396144257858396,-0.0001964210969163105,0.3220338983050847,0.6779661016949152
A,2023,21,QQQ_Log_Return_1D,0.0020324690267443657,0.0001882958458736539,0.5847457627118644,0.4152542372881356
A,2023,21,QQQ_Log_Return_5D,0.0006024660542607307,-0.00010927172843366861,0.4322033898305085,0.5677966101694916
A,2023,21,QQQ_Volatility_14D,0.0015834354562684894,-0.0015528819058090448,0.05084745762711865,0.9491525423728814
A,2023,22,Log_Return_1D_Z60,0.0021595631260424852,0.0005423100665211678,0.5254237288135594,0.4745762711864407
A,2023,22,Log_Return_5D_Z60,0.001563672791235149,0.0006497440044768155,0.5338983050847458,0.4661016949152542
A,2023,22,Volatility_14D_Z60,0.000900790560990572,0.000597671139985323,0.7542372881355932,0.2457627118644068
A,2023,22,Relative_Volume_20D_Z60,0.0010238218819722533,-1.5429288851009915e-06,0.6440677966101694,0.3559322033898305
A,2023,22,RSI_14_Scaled,0.001507344888523221,0.0009346130536869168,0.6779661016949152,0.3220338983050847
A,2023,22,Price_to_SMA20_Z60,0.0013763841707259417,0.0006986042717471719,0.5677966101694916,0.4322033898305085
A,2023,22,Intraday_Return_Z60,0.002065913984552026,-0.0003764532448258251,0.4152542372881356,0.5847457627118644
A,2023,22,Daily_Range_Z60,0.0007192915072664618,-0.0001661995192989707,0.3474576271186441,0.652542372881356
A,2023,22,QQQ_Log_Return_1D,0.0020360578782856464,-0.00046827297774143517,0.4491525423728814,0.5508474576271186
