Variant,Sequence_Step,Feature,Mean_Abs_IG,Std_Abs_IG_Across_Folds,Mean_IG,N_Folds,Presence_Rate
A,13,Log_Return_5D_Z60,0.0016422352637164295,0.0004409798034487331,0.00011479297882033279,4,1.0
A,12,Log_Return_5D_Z60,0.0016383225010940805,0.000542019246609653,0.00011384609706510673,4,1.0
A,27,Log_Return_5D_Z60,0.0016359575820388272,0.00059670337576807,0.00021035799727542326,4,1.0
A,18,Log_Return_5D_Z60,0.0016238416137639433,0.00048195130109293254,0.00045100158195054973,4,1.0
A,18,QQQ_Log_Return_1D,0.0016223708225879818,0.000356437544668088,-0.00017478828340244945,4,1.0
A,29,Log_Return_5D_Z60,0.0016075979947345331,0.0005471232727508437,-5.724688003283518e-05,4,1.0
A,25,Log_Return_5D_Z60,0.0016035629960242659,0.000540128937574597,0.00021093675059091765,4,1.0
A,11,Log_Return_5D_Z60,0.001595050809555687,0.0004266971960997477,0.0001774693009792827,4,1.0
A,28,Log_Return_5D_Z60,0.0015948570508044213,0.0005464269752626428,0.00011590397116378881,4,1.0
A,4,Log_Return_5D_Z60,0.0015946697967592627,0.0004684509584368383,0.0004219146503601223,4,1.0
A,20,Log_Return_5D_Z60,0.001589850478922017,0.0005177764445882673,0.0004308204488552292,4,1.0
A,24,Log_Return_5D_Z60,0.001589712977875024,0.000568360849936241,0.000274652927146235,4,1.0
A,13,Relative_Volume_20D_Z60,0.0015805156872374937,0.001207843062283941,0.00017723769997246563,4,1.0
A,1,Log_Return_5D_Z60,0.0015771203907206655,0.0004535288969710198,-3.9462607446694165e-05,4,1.0
A,8,Log_Return_5D_Z60,0.0015754485357319936,0.00047906517945202765,0.00042910622323688585,4,1.0
A,23,QQQ_Log_Return_5D,0.001568492953083478,0.0008186548587842503,0.00020710249918920454,4,1.0
A,26,QQQ_Log_Return_5D,0.0015666250692447647,0.0007524013678348277,2.3599535779794678e-05,4,1.0
A,25,QQQ_Log_Return_5D,0.0015639894845662639,0.0007729907189038706,7.733466100035002e-05,4,1.0
A,27,QQQ_Log_Return_5D,0.001561892539029941,0.0007864140845959636,0.0001781907158147078,4,1.0
A,14,Log_Return_5D_Z60,0.0015613721043337137,0.00039443142341426127,2.2766095526094432e-05,4,1.0
A,17,Log_Return_5D_Z60,0.0015571872500004247,0.0005065801249277102,0.0003847656498692231,4,1.0
A,16,Relative_Volume_20D_Z60,0.001548124651890248,0.001012268159949489,1.6616819266346283e-05,4,1.0
A,26,Log_Return_5D_Z60,0.0015443539014086127,0.0005903949525192309,0.00020365063392091542,4,1.0
A,23,Log_Return_5D_Z60,0.0015425899619003758,0.0005693389706669952,0.00023340638290392235,4,1.0
A,3,Log_Return_5D_Z60,0.0015415317175211385,0.00046148706693366896,0.00022648546109849121,4,1.0
A,24,QQQ_Log_Return_5D,0.0015357622905867174,0.0007830102879107065,9.396882887813263e-06,4,1.0
A,20,QQQ_Log_Return_5D,0.0015303872060030699,0.000797219075235691,0.00036538602944347076,4,1.0
A,28,QQQ_Log_Return_5D,0.001523241982795298,0.0007856263999561605,0.00011561225801415276,4,1.0
A,9,Log_Return_5D_Z60,0.0015157456073211506,0.00047447386766006787,0.0003255665633332683,4,1.0
A,10,Log_Return_5D_Z60,0.001515052790637128,0.000447889832096509,0.00032433871274406556,4,1.0
A,22,QQQ_Log_Return_5D,0.0015146415680646896,0.0007886523224997842,0.0002677037150533579,4,1.0
A,21,Log_Return_5D_Z60,0.0015093967085704207,0.0004996606317291601,0.00040872800673241727,4,1.0
A,18,QQQ_Log_Return_5D,0.0015066898631630465,0.0007670979495001195,0.00015421423813677393,4,1.0
A,2,Log_Return_5D_Z60,0.0015066518681123853,0.000491375512015133,0.00013630027842737036,4,1.0
A,23,Relative_Volume_20D_Z60,0.0015010815113782883,0.0010338394361627428,0.00020113983873670804,4,1.0
A,16,Log_Return_5D_Z60,0.0014995256933616474,0.0004383074091007757,0.00027819309616461396,4,1.0
A,22,Log_Return_5D_Z60,0.0014992363430792466,0.0005268228002294789,0.00035425245005171746,4,1.0
A,13,QQQ_Log_Return_5D,0.0014986100577516481,0.000786823644552009,0.00035477327764965594,4,1.0
A,5,Relative_Volume_20D_Z60,0.0014915334322722629,0.0009762650004680199,0.00015148481827509386,4,1.0
A,14,QQQ_Log_Return_5D,0.0014895715285092592,0.0007762194531778225,0.0003391773502698925,4,1.0
A,22,Relative_Volume_20D_Z60,0.0014873918698867783,0.0007730253271050226,0.00012333152614019127,4,1.0
A,15,Log_Return_5D_Z60,0.001487375979195349,0.00041534525485593005,9.918868954628124e-05,4,1.0
A,3,Relative_Volume_20D_Z60,0.001479324302636087,0.0006495141852263713,-2.066230445052497e-05,4,1.0
A,1,Relative_Volume_20D_Z60,0.0014774331357330084,0.0009018145539170002,0.00019399519533180865,4,1.0
A,6,Relative_Volume_20D_Z60,0.001471559880883433,0.0008635343030305269,-2.4522631292711594e-05,4,1.0
A,21,QQQ_Log_Return_5D,0.0014678048610221595,0.0007950115743547383,0.0003954839376092423,4,1.0
A,2,Relative_Volume_20D_Z60,0.0014639068103861064,0.0009161458541328557,0.00011107033242296893,4,1.0
A,17,Relative_Volume_20D_Z60,0.0014623429451603442,0.0007740188208878959,-5.9413033341115806e-05,4,1.0
A,7,Relative_Volume_20D_Z60,0.0014589183701900765,0.0009211060833787689,0.00011683605043799616,4,1.0
A,12,Relative_Volume_20D_Z60,0.0014537815586663783,0.001022153042852278,5.80561700189719e-05,4,1.0
A,29,QQQ_Log_Return_5D,0.0014436170604312792,0.0006634384434771854,0.00016454089927719906,4,1.0
A,17,QQQ_Log_Return_5D,0.0014327660028357059,0.0007127080303053904,0.00017740431940183043,4,1.0
A,30,QQQ_Log_Return_5D,0.0014302021882031113,0.0005989337209145913,-5.895311915082857e-06,4,1.0
A,9,Relative_Volume_20D_Z60,0.001429171796189621,0.0008968270864417413,3.299113996035885e-05,4,1.0
A,24,Volatility_14D_Z60,0.0014159418205963448,0.0007429561098525896,0.0006646946585533442,4,1.0
A,13,Volatility_14D_Z60,0.0014118434337433428,0.0008452129164649984,0.0008779826093814336,4,1.0
A,21,Relative_Volume_20D_Z60,0.001410997414495796,0.0006834561635346466,-1.5699733921792358e-06,4,1.0
A,16,Volatility_14D_Z60,0.0014101000560913235,0.0008283706297351587,0.0007617517330800183,4,1.0
A,4,Relative_Volume_20D_Z60,0.001405225004418753,0.0006837450311506187,1.1778670341300312e-05,4,1.0
A,28,Relative_Volume_20D_Z60,0.0014000705850776285,0.0009093211908486388,0.0001026882646328886,4,1.0
A,12,Volatility_14D_Z60,0.0013928687549196184,0.0008388527454850444,0.0008737105599720962,4,1.0
A,20,Relative_Volume_20D_Z60,0.001387088734190911,0.0007860203853450697,-3.6344579712022096e-05,4,1.0
A,17,Volatility_14D_Z60,0.0013863076601410285,0.0007396219582134254,0.000745901714253705,4,1.0
A,29,Volatility_14D_Z60,0.0013843084161635488,0.0005038711901386504,0.00044139550846011844,4,1.0
A,28,Volatility_14D_Z60,0.0013837404549121857,0.0005969931546518069,0.00047172791528282687,4,1.0
A,16,QQQ_Log_Return_5D,0.0013832011027261615,0.000657647661031406,0.0001868349590949947,4,1.0
A,12,QQQ_Log_Return_5D,0.0013801213790429756,0.0007169109092726059,0.0002735282023422769,4,1.0
