Sequence_Step,Feature,Model_Input_Value,IG_Value,Abs_IG_Value
1,Log_Return_1D_Z60,-0.4379604160785675,0.0013838980812579393,0.0013838980812579393
1,Log_Return_5D_Z60,-1.1664159297943115,0.0007522852974943817,0.0007522852974943817
1,Volatility_14D_Z60,-0.19087447226047516,0.00020206521730870008,0.00020206521730870008
1,Relative_Volume_20D_Z60,-0.07981538027524948,-0.00018609278777148575,0.00018609278777148575
1,RSI_14_Scaled,-1.2073789834976196,0.001467172522097826,0.001467172522097826
1,Price_to_SMA20_Z60,-0.9056925773620605,0.00638782000169158,0.00638782000169158
1,Intraday_Return_Z60,-0.06528876721858978,-0.00040212704334408045,0.00040212704334408045
1,Daily_Range_Z60,-1.0760037899017334,0.004975516349077225,0.004975516349077225
1,QQQ_Log_Return_1D,-0.8786291480064392,-0.0011987193720415235,0.0011987193720415235
1,QQQ_Log_Return_5D,-0.7474697232246399,-0.0016483290819451213,0.0016483290819451213
1,QQQ_Volatility_14D,-0.4534398317337036,-0.0013123010285198689,0.0013123010285198689
2,Log_Return_1D_Z60,-0.561424970626831,0.0017785420641303062,0.0017785420641303062
2,Log_Return_5D_Z60,-0.9044023752212524,0.0005839431541971862,0.0005839431541971862
2,Volatility_14D_Z60,-0.18951551616191864,0.00020073782070539892,0.00020073782070539892
2,Relative_Volume_20D_Z60,0.12746603786945343,0.00029784595244564116,0.00029784595244564116
2,RSI_14_Scaled,-1.4169955253601074,0.0017156976973637938,0.0017156976973637938
2,Price_to_SMA20_Z60,-1.1187334060668945,0.007906419225037098,0.007906419225037098
2,Intraday_Return_Z60,-0.5734624266624451,-0.0035368003882467747,0.0035368003882467747
2,Daily_Range_Z60,-0.6585505604743958,0.0030470413621515036,0.0030470413621515036
2,QQQ_Log_Return_1D,-0.23444566130638123,-0.00032068011933006346,0.00032068011933006346
2,QQQ_Log_Return_5D,-0.32392993569374084,-0.0007150615565478802,0.0007150615565478802
2,QQQ_Volatility_14D,-0.45348718762397766,-0.0013151252642273903,0.0013151252642273903
3,Log_Return_1D_Z60,-0.8506860136985779,0.002684036735445261,0.002684036735445261
3,Log_Return_5D_Z60,-0.5313727855682373,0.0003404136514291167,0.0003404136514291167
3,Volatility_14D_Z60,-0.18160617351531982,0.0001924907264765352,0.0001924907264765352
3,Relative_Volume_20D_Z60,1.2436602115631104,0.0029129062313586473,0.0029129062313586473
3,RSI_14_Scaled,-1.6944892406463623,0.0020405014511197805,0.0020405014511197805
3,Price_to_SMA20_Z60,-1.4188592433929443,0.010019781067967415,0.010019781067967415
3,Intraday_Return_Z60,-1.074890375137329,-0.006634400691837072,0.006634400691837072
3,Daily_Range_Z60,0.23122404515743256,-0.0010718541452661157,0.0010718541452661157
3,QQQ_Log_Return_1D,-1.152174472808838,-0.0015804782742634416,0.0015804782742634416
3,QQQ_Log_Return_5D,-0.7044411897659302,-0.001560457982122898,0.001560457982122898
3,QQQ_Volatility_14D,-0.359388530254364,-0.0010415747528895736,0.0010415747528895736
4,Log_Return_1D_Z60,0.8003924489021301,-0.0025254201609641314,0.0025254201609641314
4,Log_Return_5D_Z60,-0.6250993609428406,0.0004009998228866607,0.0004009998228866607
4,Volatility_14D_Z60,-0.09961575269699097,0.00010587534779915586,0.00010587534779915586
4,Relative_Volume_20D_Z60,0.14758890867233276,0.000343837687978521,0.000343837687978521
4,RSI_14_Scaled,-1.2825230360031128,0.0015386623563244939,0.0015386623563244939
4,Price_to_SMA20_Z60,-0.962654173374176,0.006783677730709314,0.006783677730709314
4,Intraday_Return_Z60,-0.15439149737358093,-0.0009491830132901669,0.0009491830132901669
4,Daily_Range_Z60,-0.8071839809417725,0.0037256504874676466,0.0037256504874676466
4,QQQ_Log_Return_1D,0.6293362975120544,0.000857354374602437,0.000857354374602437
4,QQQ_Log_Return_5D,-0.6967001557350159,-0.0015280817169696093,0.0015280817169696093
4,QQQ_Volatility_14D,-0.3174701929092407,-0.0009180372580885887,0.0009180372580885887
5,Log_Return_1D_Z60,-0.7019038796424866,0.002218941692262888,0.002218941692262888
5,Log_Return_5D_Z60,-0.8230963945388794,0.0005305780214257538,0.0005305780214257538
5,Volatility_14D_Z60,-0.20301967859268188,0.00021510657097678632,0.00021510657097678632
5,Relative_Volume_20D_Z60,-0.26852917671203613,-0.0006289182929322124,0.0006289182929322124
5,RSI_14_Scaled,-1.5275099277496338,0.0018510224763303995,0.0018510224763303995
5,Price_to_SMA20_Z60,-1.224382996559143,0.008650965057313442,0.008650965057313442
5,Intraday_Return_Z60,-0.6370940208435059,-0.003935763146728277,0.003935763146728277
5,Daily_Range_Z60,-0.7405663132667542,0.003430223325267434,0.003430223325267434
5,QQQ_Log_Return_1D,-0.4533713459968567,-0.0006207949481904507,0.0006207949481904507
5,QQQ_Log_Return_5D,-1.047837257385254,-0.002317848615348339,0.002317848615348339
5,QQQ_Volatility_14D,-0.4210970401763916,-0.0012220125645399094,0.0012220125645399094
6,Log_Return_1D_Z60,0.22052331268787384,-0.0006967761437408626,0.0006967761437408626
6,Log_Return_5D_Z60,-0.5087752342224121,0.0003272424510214478,0.0003272424510214478
6,Volatility_14D_Z60,-0.19000551104545593,0.000201581628061831,0.000201581628061831
6,Relative_Volume_20D_Z60,-0.053081728518009186,-0.00012389407493174076,0.00012389407493174076
6,RSI_14_Scaled,-1.4478741884231567,0.0017431668238714337,0.0017431668238714337
6,Price_to_SMA20_Z60,-1.023871898651123,0.007225063629448414,0.007225063629448414
6,Intraday_Return_Z60,-0.3599995970726013,-0.002216836903244257,0.002216836903244257
6,Daily_Range_Z60,-0.7291337847709656,0.003368939505890012,0.003368939505890012
6,QQQ_Log_Return_1D,0.3414164185523987,0.0004659981932491064,0.0004659981932491064
6,QQQ_Log_Return_5D,-0.4313499629497528,-0.0009492305107414722,0.0009492305107414722
6,QQQ_Volatility_14D,-0.38843774795532227,-0.0011249359231442213,0.0011249359231442213
7,Log_Return_1D_Z60,-3.340717077255249,0.010533154010772705,0.010533154010772705
7,Log_Return_5D_Z60,-1.8375600576400757,0.0011602494632825255,0.0011602494632825255
7,Volatility_14D_Z60,0.5579448938369751,-0.000591422664001584,0.000591422664001584
7,Relative_Volume_20D_Z60,2.901993751525879,0.006918649654835463,0.006918649654835463
7,RSI_14_Scaled,-2.26168155670166,0.002683086786419153,0.002683086786419153
7,Price_to_SMA20_Z60,-2.3592329025268555,0.016767339780926704,0.016767339780926704
7,Intraday_Return_Z60,-3.904463768005371,-0.024360762909054756,0.024360762909054756
7,Daily_Range_Z60,4.102792739868164,-0.019239766523241997,0.019239766523241997
7,QQQ_Log_Return_1D,-1.4782073497772217,-0.002065634587779641,0.002065634587779641
7,QQQ_Log_Return_5D,-1.0598211288452148,-0.002391968620941043,0.002391968620941043
7,QQQ_Volatility_14D,-0.2805722653865814,-0.0008199063595384359,0.0008199063595384359
8,Log_Return_1D_Z60,-1.3963879346847534,0.00443971948698163,0.00443971948698163
8,Log_Return_5D_Z60,-2.101834774017334,0.0013523168163374066,0.0013523168163374066
8,Volatility_14D_Z60,0.5935050845146179,-0.0006271685124374926,0.0006271685124374926
8,Relative_Volume_20D_Z60,1.618517279624939,0.0037989411503076553,0.0037989411503076553
8,RSI_14_Scaled,-2.5181901454925537,0.003070823149755597,0.003070823149755597
8,Price_to_SMA20_Z60,-2.676032304763794,0.018960194662213326,0.018960194662213326
8,Intraday_Return_Z60,-1.4295504093170166,-0.008850610814988613,0.008850610814988613
8,Daily_Range_Z60,1.3220728635787964,-0.006159895099699497,0.006159895099699497
8,QQQ_Log_Return_1D,-1.2158904075622559,-0.0016795010305941105,0.0016795010305941105
8,QQQ_Log_Return_5D,-1.092016577720642,-0.002435214351862669,0.002435214351862669
8,QQQ_Volatility_14D,-0.3035808503627777,-0.0008819130016490817,0.0008819130016490817
9,Log_Return_1D_Z60,0.8816123604774475,-0.0027934254612773657,0.0027934254612773657
9,Log_Return_5D_Z60,-1.923094391822815,0.0012407263275235891,0.0012407263275235891
9,Volatility_14D_Z60,0.6412539482116699,-0.0006795634981244802,0.0006795634981244802
9,Relative_Volume_20D_Z60,0.655267596244812,0.001523545361123979,0.001523545361123979
9,RSI_14_Scaled,-2.137519359588623,0.002611134434118867,0.002611134434118867
9,Price_to_SMA20_Z60,-1.9732416868209839,0.013911456800997257,0.013911456800997257
9,Intraday_Return_Z60,0.14926497638225555,0.0009182491339743137,0.0009182491339743137
9,Daily_Range_Z60,-0.5014340877532959,0.002320851432159543,0.002320851432159543
9,QQQ_Log_Return_1D,-0.5015085339546204,-0.0006841954891569912,0.0006841954891569912
9,QQQ_Log_Return_5D,-1.6634308099746704,-0.003662084462121129,0.003662084462121129
9,QQQ_Volatility_14D,-0.3135841488838196,-0.000906216271687299,0.000906216271687299
10,Log_Return_1D_Z60,2.472923755645752,-0.007846647873520851,0.007846647873520851
10,Log_Return_5D_Z60,-0.3646303415298462,0.00023173638328444213,0.00023173638328444213
10,Volatility_14D_Z60,1.2114570140838623,-0.0012991562252864242,0.0012991562252864242
10,Relative_Volume_20D_Z60,1.5007097721099854,0.003465279471129179,0.003465279471129179
10,RSI_14_Scaled,-1.074744701385498,0.0012795425718650222,0.0012795425718650222
10,Price_to_SMA20_Z60,-0.7631994485855103,0.005357258953154087,0.005357258953154087
10,Intraday_Return_Z60,2.448244333267212,0.014954118058085442,0.014954118058085442
10,Daily_Range_Z60,1.478014349937439,-0.006795407738536596,0.006795407738536596
