Test_Year,Model,Feature,Importance
2024,XGB C - MARKET + SEC + FINBERT,market__Price_to_SMA20,0.057605583
2024,XGB C - MARKET + SEC + FINBERT,market__Relative_Volume_20D,0.055612553
2024,XGB C - MARKET + SEC + FINBERT,market__QQQ_Log_Return_1D,0.05554458
2024,XGB C - MARKET + SEC + FINBERT,market__RSI_14,0.05477325
2024,XGB C - MARKET + SEC + FINBERT,market__Stock_vs_QQQ_5D,0.052843995
2024,XGB C - MARKET + SEC + FINBERT,market__Daily_Range,0.051596906
2024,XGB C - MARKET + SEC + FINBERT,sentiment__Sentiment_Momentum_3,0.05048371
2024,XGB C - MARKET + SEC + FINBERT,market__Stock_vs_QQQ_1D,0.04954498
2024,XGB C - MARKET + SEC + FINBERT,market__QQQ_Log_Return_3D,0.046682514
2024,XGB C - MARKET + SEC + FINBERT,sentiment__Mean_Net_Sentiment,0.044949763
2024,XGB C - MARKET + SEC + FINBERT,market__Intraday_Return,0.04463871
2024,XGB C - MARKET + SEC + FINBERT,market__Volatility_14D,0.04237576
2024,XGB C - MARKET + SEC + FINBERT,market__Stock_vs_QQQ_3D,0.042226244
2024,XGB C - MARKET + SEC + FINBERT,market__QQQ_Log_Return_5D,0.041284095
2024,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_8_01,0.039380945
2024,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_INTC,0.034594588
2024,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_5_02,0.034344457
2024,XGB C - MARKET + SEC + FINBERT,binary__Has_Event_Guidance,0.021252768
2024,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_GOOGL,0.0
2024,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_AVGO,0.0
2024,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_AMD,0.0
2024,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_AMZN,0.0
2024,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_AAPL,0.0
2024,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_ADBE,0.0
2024,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_TSLA,0.0
2024,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_QCOM,0.0
2024,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_NVDA,0.0
2024,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_NFLX,0.0
2024,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_META,0.0
2024,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_MSFT,0.0
2024,XGB C - MARKET + SEC + FINBERT,binary__Has_Event_Buyback,0.0
2024,XGB C - MARKET + SEC + FINBERT,binary__Has_Event_Earnings,0.0
2024,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_2_03,0.0
2024,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_2_02,0.0
2024,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_2_01,0.0
2024,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_1_02,0.0
2024,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_1_01,0.0
2024,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_5_03,0.0
2024,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_5_07,0.0
2024,XGB C - MARKET + SEC + FINBERT,binary__Has_Sentiment_History,0.0
2025,XGB A - MARKET,market__QQQ_Log_Return_1D,0.076017715
2025,XGB A - MARKET,market__QQQ_Log_Return_3D,0.07341859
2025,XGB A - MARKET,market__Relative_Volume_20D,0.07278415
2025,XGB A - MARKET,market__Stock_vs_QQQ_5D,0.070287056
2025,XGB A - MARKET,market__Daily_Range,0.06927172
2025,XGB A - MARKET,market__RSI_14,0.06921816
2025,XGB A - MARKET,market__Volatility_14D,0.06861564
2025,XGB A - MARKET,ticker__Ticker_MSFT,0.068026386
2025,XGB A - MARKET,market__Stock_vs_QQQ_3D,0.06693277
2025,XGB A - MARKET,market__Price_to_SMA20,0.06657515
2025,XGB A - MARKET,market__QQQ_Log_Return_5D,0.06173987
2025,XGB A - MARKET,market__Intraday_Return,0.061192907
2025,XGB A - MARKET,market__Stock_vs_QQQ_1D,0.06070632
2025,XGB A - MARKET,market__QQQ_Volatility_14D,0.059439797
2025,XGB A - MARKET,ticker__Ticker_INTC,0.05577374
2025,XGB A - MARKET,ticker__Ticker_AMD,0.0
2025,XGB A - MARKET,ticker__Ticker_ADBE,0.0
2025,XGB A - MARKET,ticker__Ticker_AAPL,0.0
2025,XGB A - MARKET,ticker__Ticker_AVGO,0.0
2025,XGB A - MARKET,ticker__Ticker_AMZN,0.0
2025,XGB A - MARKET,ticker__Ticker_GOOGL,0.0
2025,XGB A - MARKET,ticker__Ticker_META,0.0
2025,XGB A - MARKET,ticker__Ticker_NFLX,0.0
2025,XGB A - MARKET,ticker__Ticker_NVDA,0.0
