Event_Session,Strategy_Return_Gross,Strategy_Return_Net,Num_Positions,Equity,Running_Max,Drawdown,Family,Model,Cost_Bps_Per_Side,Probability_Margin
2023-02-14,0.0001758051903979485,-0.0008241948096020515,1,0.9595627546798579,1.0406543121194267,-0.07792362602564484,CatBoost,CAT A - MARKET,5.0,0.0
2023-02-15,0.0,0.0,0,0.9595627546798579,1.0406543121194267,-0.07792362602564484,CatBoost,CAT A - MARKET,5.0,0.0
2023-02-16,-0.000876882916013455,-0.001876882916013455,1,0.9577617677387564,1.0406543121194267,-0.07965425541921689,CatBoost,CAT A - MARKET,5.0,0.0
2023-02-17,0.0,0.0,0,0.9577617677387564,1.0406543121194267,-0.07965425541921689,CatBoost,CAT A - MARKET,5.0,0.0
2023-02-21,0.0,0.0,0,0.9577617677387564,1.0406543121194267,-0.07965425541921689,CatBoost,CAT A - MARKET,5.0,0.0
2023-02-22,-0.0014518916015227035,-0.0024518916015227035,1,0.9554134397041782,1.0406543121194267,-0.08191084342085164,CatBoost,CAT A - MARKET,5.0,0.0
2023-02-23,-0.006707850275782246,-0.007707850275782246,1,0.9480492559594683,1.0406543121194267,-0.08898733717958296,CatBoost,CAT A - MARKET,5.0,0.0
2023-02-24,0.0,0.0,0,0.9480492559594683,1.0406543121194267,-0.08898733717958296,CatBoost,CAT A - MARKET,5.0,0.0
2023-02-27,0.0006179971757201419,-0.0003820028242798581,1,0.9476870984661354,1.0406543121194267,-0.08933534658973508,CatBoost,CAT A - MARKET,5.0,0.0
2023-02-28,0.0,0.0,0,0.9476870984661354,1.0406543121194267,-0.08933534658973508,CatBoost,CAT A - MARKET,5.0,0.0
2023-03-01,0.0,0.0,0,0.9476870984661354,1.0406543121194267,-0.08933534658973508,CatBoost,CAT A - MARKET,5.0,0.0
2023-03-02,0.0,0.0,0,0.9476870984661354,1.0406543121194267,-0.08933534658973508,CatBoost,CAT A - MARKET,5.0,0.0
2023-03-03,-0.004928838965888693,-0.005928838965888693,1,0.9420684142692793,1.0406543121194267,-0.09473453067173143,CatBoost,CAT A - MARKET,5.0,0.0
2023-03-06,0.0,0.0,0,0.9420684142692793,1.0406543121194267,-0.09473453067173143,CatBoost,CAT A - MARKET,5.0,0.0
2023-03-07,0.0,0.0,0,0.9420684142692793,1.0406543121194267,-0.09473453067173143,CatBoost,CAT A - MARKET,5.0,0.0
2023-03-08,0.0,0.0,0,0.9420684142692793,1.0406543121194267,-0.09473453067173143,CatBoost,CAT A - MARKET,5.0,0.0
2023-03-09,0.0057814810969630814,0.004781481096963081,1,0.9465728965841539,1.0406543121194267,-0.09040602094240491,CatBoost,CAT A - MARKET,5.0,0.0
2023-03-10,-0.0026885976841569126,-0.0036885976841569126,1,0.943081369989928,1.0406543121194267,-0.09376114718707973,CatBoost,CAT A - MARKET,5.0,0.0
2023-03-13,0.0020926146022675063,0.0010926146022675063,1,0.9441117944659055,1.0406543121194267,-0.09277097738335405,CatBoost,CAT A - MARKET,5.0,0.0
2023-03-14,0.0,0.0,0,0.9441117944659055,1.0406543121194267,-0.09277097738335405,CatBoost,CAT A - MARKET,5.0,0.0
2023-03-15,0.0,0.0,0,0.9441117944659055,1.0406543121194267,-0.09277097738335405,CatBoost,CAT A - MARKET,5.0,0.0
2023-03-16,0.0021284214671918322,0.0011284214671918322,1,0.9451771504822098,1.0406543121194267,-0.09174724067857398,CatBoost,CAT A - MARKET,5.0,0.0
2023-03-17,0.0,0.0,0,0.9451771504822098,1.0406543121194267,-0.09174724067857398,CatBoost,CAT A - MARKET,5.0,0.0
2023-03-20,0.0,0.0,0,0.9451771504822098,1.0406543121194267,-0.09174724067857398,CatBoost,CAT A - MARKET,5.0,0.0
2023-03-21,0.0,0.0,0,0.9451771504822098,1.0406543121194267,-0.09174724067857398,CatBoost,CAT A - MARKET,5.0,0.0
2023-03-22,0.0,0.0,0,0.9451771504822098,1.0406543121194267,-0.09174724067857398,CatBoost,CAT A - MARKET,5.0,0.0
2023-03-23,0.0,0.0,0,0.9451771504822098,1.0406543121194267,-0.09174724067857398,CatBoost,CAT A - MARKET,5.0,0.0
2023-03-24,0.0,0.0,0,0.9451771504822098,1.0406543121194267,-0.09174724067857398,CatBoost,CAT A - MARKET,5.0,0.0
2023-03-27,0.0,0.0,0,0.9451771504822098,1.0406543121194267,-0.09174724067857398,CatBoost,CAT A - MARKET,5.0,0.0
2023-03-28,0.0,0.0,0,0.9451771504822098,1.0406543121194267,-0.09174724067857398,CatBoost,CAT A - MARKET,5.0,0.0
2023-03-29,0.0,0.0,0,0.9451771504822098,1.0406543121194267,-0.09174724067857398,CatBoost,CAT A - MARKET,5.0,0.0
2023-03-30,0.0,0.0,0,0.9451771504822098,1.0406543121194267,-0.09174724067857398,CatBoost,CAT A - MARKET,5.0,0.0
2023-03-31,0.0,0.0,0,0.9451771504822098,1.0406543121194267,-0.09174724067857398,CatBoost,CAT A - MARKET,5.0,0.0
2023-04-03,0.015020361140854921,0.01402036114085492,1,0.9584288754740546,1.0406543121194267,-0.07901320898570952,CatBoost,CAT A - MARKET,5.0,0.0
2023-04-04,0.0,0.0,0,0.9584288754740546,1.0406543121194267,-0.07901320898570952,CatBoost,CAT A - MARKET,5.0,0.0
2023-04-05,0.0,0.0,0,0.9584288754740546,1.0406543121194267,-0.07901320898570952,CatBoost,CAT A - MARKET,5.0,0.0
2023-04-06,-0.0006547813003374703,-0.0016547813003374703,1,0.9568428852932167,1.0406543121194267,-0.08053724070533785,CatBoost,CAT A - MARKET,5.0,0.0
2023-04-10,-0.003112570096921452,-0.004112570096921452,1,0.9529078018557078,1.0406543121194267,-0.08431859575444589,CatBoost,CAT A - MARKET,5.0,0.0
2023-04-11,0.0006358933474359119,-0.00036410665256408816,1,0.9525608417857719,1.0406543121194267,-0.08465200144536089,CatBoost,CAT A - MARKET,5.0,0.0
2023-04-12,0.0,0.0,0,0.9525608417857719,1.0406543121194267,-0.08465200144536089,CatBoost,CAT A - MARKET,5.0,0.0
2023-04-13,0.010540419007966095,0.009540419007966094,1,0.961648671346989,1.0406543121194267,-0.07591919800104663,CatBoost,CAT A - MARKET,5.0,0.0
2023-04-14,0.0,0.0,0,0.961648671346989,1.0406543121194267,-0.07591919800104663,CatBoost,CAT A - MARKET,5.0,0.0
2023-04-17,0.0,0.0,0,0.961648671346989,1.0406543121194267,-0.07591919800104663,CatBoost,CAT A - MARKET,5.0,0.0
2023-04-18,0.0,0.0,0,0.961648671346989,1.0406543121194267,-0.07591919800104663,CatBoost,CAT A - MARKET,5.0,0.0
2023-04-19,0.00531553252599104,0.00431553252599104,1,0.9657986974667631,1.0406543121194267,-0.07193129724337621,CatBoost,CAT A - MARKET,5.0,0.0
2023-04-20,0.010502947453834566,0.009502947453834565,1,0.9749766317397717,1.0406543121194267,-0.06311190912753151,CatBoost,CAT A - MARKET,5.0,0.0
2023-04-21,0.0013923109834141911,0.0003923109834141911,1,0.9753591257809755,1.0406543121194267,-0.06274435763925212,CatBoost,CAT A - MARKET,5.0,0.0
2023-04-24,-0.0029546640886667364,-0.003954664088666736,1,0.9715019080726961,1.0406543121194267,-0.0664508888699964,CatBoost,CAT A - MARKET,5.0,0.0
2023-04-25,-0.001434415272558609,-0.002434415272558609,1,0.9691368689903641,1.0406543121194267,-0.06872353508381479,CatBoost,CAT A - MARKET,5.0,0.0
2023-04-26,0.0014993436598712828,0.0004993436598712828,2,0.9696208013414419,1.0406543121194267,-0.06825850808547163,CatBoost,CAT A - MARKET,5.0,0.0
2023-04-27,0.010136684385923023,0.009136684385923022,1,0.9784799205773245,1.0406543121194267,-0.05974548014457948,CatBoost,CAT A - MARKET,5.0,0.0
2023-04-28,0.016309844470759532,0.015309844470759532,2,0.9934602959791244,1.0406543121194267,-0.04535032968266439,CatBoost,CAT A - MARKET,5.0,0.0
2023-05-01,0.0,0.0,0,0.9934602959791244,1.0406543121194267,-0.04535032968266439,CatBoost,CAT A - MARKET,5.0,0.0
2023-05-02,0.0,0.0,0,0.9934602959791244,1.0406543121194267,-0.04535032968266439,CatBoost,CAT A - MARKET,5.0,0.0
2023-05-03,0.007644748076560626,0.006644748076560626,1,1.000061589369971,1.0406543121194267,-0.03900692312203413,CatBoost,CAT A - MARKET,5.0,0.0
2023-05-04,-0.008818034380998319,-0.00981803438099832,2,0.9902429503024207,1.0406543121194267,-0.048441986190723374,CatBoost,CAT A - MARKET,5.0,0.0
2023-05-05,-0.0006345691624459748,-0.0016345691624459749,1,0.9886243297125269,1.0406543121194267,-0.04999737357637435,CatBoost,CAT A - MARKET,5.0,0.0
2023-05-08,0.0,0.0,0,0.9886243297125269,1.0406543121194267,-0.04999737357637435,CatBoost,CAT A - MARKET,5.0,0.0
2023-05-09,0.0,0.0,0,0.9886243297125269,1.0406543121194267,-0.04999737357637435,CatBoost,CAT A - MARKET,5.0,0.0
2023-05-10,0.0,0.0,0,0.9886243297125269,1.0406543121194267,-0.04999737357637435,CatBoost,CAT A - MARKET,5.0,0.0
2023-05-11,0.0010551992969776713,5.519929697767132e-05,1,0.988678901080502,1.0406543121194267,-0.04994493409926881,CatBoost,CAT A - MARKET,5.0,0.0
2023-05-12,0.0,0.0,0,0.988678901080502,1.0406543121194267,-0.04994493409926881,CatBoost,CAT A - MARKET,5.0,0.0
2023-05-15,0.0,0.0,0,0.988678901080502,1.0406543121194267,-0.04994493409926881,CatBoost,CAT A - MARKET,5.0,0.0
2023-05-16,0.0,0.0,0,0.988678901080502,1.0406543121194267,-0.04994493409926881,CatBoost,CAT A - MARKET,5.0,0.0
2023-05-17,0.015396519908960793,0.014396519908960792,1,1.002912436563477,1.0406543121194267,-0.03626744742841992,CatBoost,CAT A - MARKET,5.0,0.0
2023-05-18,0.0,0.0,0,1.002912436563477,1.0406543121194267,-0.03626744742841992,CatBoost,CAT A - MARKET,5.0,0.0
2023-05-19,0.0,0.0,0,1.002912436563477,1.0406543121194267,-0.03626744742841992,CatBoost,CAT A - MARKET,5.0,0.0
2023-05-22,0.0,0.0,0,1.002912436563477,1.0406543121194267,-0.03626744742841992,CatBoost,CAT A - MARKET,5.0,0.0
2023-05-23,-0.0016902157570849174,-0.0026902157570849175,2,1.0002143857236574,1.0406543121194267,-0.03886009592696371,CatBoost,CAT A - MARKET,5.0,0.0
2023-05-24,0.01038140663020859,0.009381406630208589,1,1.0095978035935151,1.0406543121194267,-0.029843251658335013,CatBoost,CAT A - MARKET,5.0,0.0
2023-05-25,0.007902812679712656,0.006902812679712656,1,1.0165668681135704,1.0406543121194267,-0.023146441354573444,CatBoost,CAT A - MARKET,5.0,0.0
2023-05-26,0.0,0.0,0,1.0165668681135704,1.0406543121194267,-0.023146441354573444,CatBoost,CAT A - MARKET,5.0,0.0
2023-05-30,-0.0009689732490508751,-0.001968973249050875,1,1.0145652751443834,1.0406543121194267,-0.025069839879786393,CatBoost,CAT A - MARKET,5.0,0.0
2023-05-31,0.0,0.0,0,1.0145652751443834,1.0406543121194267,-0.025069839879786393,CatBoost,CAT A - MARKET,5.0,0.0
2023-06-01,0.0,0.0,0,1.0145652751443834,1.0406543121194267,-0.025069839879786393,CatBoost,CAT A - MARKET,5.0,0.0
2023-06-02,-0.006799864126174976,-0.007799864126174977,2,1.0066518038511219,1.0406543121194267,-0.03267416266123413,CatBoost,CAT A - MARKET,5.0,0.0
2023-06-05,0.0,0.0,0,1.0066518038511219,1.0406543121194267,-0.03267416266123413,CatBoost,CAT A - MARKET,5.0,0.0
2023-06-06,0.0,0.0,0,1.0066518038511219,1.0406543121194267,-0.03267416266123413,CatBoost,CAT A - MARKET,5.0,0.0
2023-06-07,-0.004102289885247246,-0.005102289885247246,1,1.0015155745343665,1.0406543121194267,-0.037609739496826,CatBoost,CAT A - MARKET,5.0,0.0
2023-06-08,0.0,0.0,0,1.0015155745343665,1.0406543121194267,-0.037609739496826,CatBoost,CAT A - MARKET,5.0,0.0
2023-06-09,-0.0001015106464470894,-0.0011015106464470894,1,1.0004123944664343,1.0406543121194267,-0.038669822614807225,CatBoost,CAT A - MARKET,5.0,0.0
2023-06-12,0.0,0.0,0,1.0004123944664343,1.0406543121194267,-0.038669822614807225,CatBoost,CAT A - MARKET,5.0,0.0
2023-06-13,0.0,0.0,0,1.0004123944664343,1.0406543121194267,-0.038669822614807225,CatBoost,CAT A - MARKET,5.0,0.0
2023-06-14,0.0,0.0,0,1.0004123944664343,1.0406543121194267,-0.038669822614807225,CatBoost,CAT A - MARKET,5.0,0.0
2023-06-15,0.0,0.0,0,1.0004123944664343,1.0406543121194267,-0.038669822614807225,CatBoost,CAT A - MARKET,5.0,0.0
2023-06-16,0.015813402700800172,0.014813402700800171,1,1.0152319061325374,1.0406543121194267,-0.024429251568768517,CatBoost,CAT A - MARKET,5.0,0.0
2023-06-20,0.0,0.0,0,1.0152319061325374,1.0406543121194267,-0.024429251568768517,CatBoost,CAT A - MARKET,5.0,0.0
2023-06-21,0.0,0.0,0,1.0152319061325374,1.0406543121194267,-0.024429251568768517,CatBoost,CAT A - MARKET,5.0,0.0
2023-06-22,0.0,0.0,0,1.0152319061325374,1.0406543121194267,-0.024429251568768517,CatBoost,CAT A - MARKET,5.0,0.0
2023-06-23,0.0,0.0,0,1.0152319061325374,1.0406543121194267,-0.024429251568768517,CatBoost,CAT A - MARKET,5.0,0.0
2023-06-26,0.0,0.0,0,1.0152319061325374,1.0406543121194267,-0.024429251568768517,CatBoost,CAT A - MARKET,5.0,0.0
2023-06-27,0.0,0.0,0,1.0152319061325374,1.0406543121194267,-0.024429251568768517,CatBoost,CAT A - MARKET,5.0,0.0
2023-06-28,-0.0020836792735338117,-0.0030836792735338117,1,1.0121012565457663,1.0406543121194267,-0.027437598865571844,CatBoost,CAT A - MARKET,5.0,0.0
2023-06-29,0.0,0.0,0,1.0121012565457663,1.0406543121194267,-0.027437598865571844,CatBoost,CAT A - MARKET,5.0,0.0
2023-06-30,0.0,0.0,0,1.0121012565457663,1.0406543121194267,-0.027437598865571844,CatBoost,CAT A - MARKET,5.0,0.0
2023-07-03,-0.005724706021824066,-0.006724706021824066,1,1.0052951731311772,1.0406543121194267,-0.03397779510108023,CatBoost,CAT A - MARKET,5.0,0.0
2023-07-05,0.0024232887848324447,0.0014232887848324447,1,1.006725998476541,1.0406543121194267,-0.03260286653094846,CatBoost,CAT A - MARKET,5.0,0.0
2023-07-06,0.0,0.0,0,1.006725998476541,1.0406543121194267,-0.03260286653094846,CatBoost,CAT A - MARKET,5.0,0.0
2023-07-07,0.0,0.0,0,1.006725998476541,1.0406543121194267,-0.03260286653094846,CatBoost,CAT A - MARKET,5.0,0.0
2023-07-10,0.0,0.0,0,1.006725998476541,1.0406543121194267,-0.03260286653094846,CatBoost,CAT A - MARKET,5.0,0.0
2023-07-11,0.0034036887008245253,0.0024036887008245253,1,1.0091458543839054,1.0406543121194267,-0.030277544972018955,CatBoost,CAT A - MARKET,5.0,0.0
2023-07-12,0.0,0.0,0,1.0091458543839054,1.0406543121194267,-0.030277544972018955,CatBoost,CAT A - MARKET,5.0,0.0
2023-07-13,0.0,0.0,0,1.0091458543839054,1.0406543121194267,-0.030277544972018955,CatBoost,CAT A - MARKET,5.0,0.0
2023-07-14,0.0,0.0,0,1.0091458543839054,1.0406543121194267,-0.030277544972018955,CatBoost,CAT A - MARKET,5.0,0.0
2023-07-17,0.0,0.0,0,1.0091458543839054,1.0406543121194267,-0.030277544972018955,CatBoost,CAT A - MARKET,5.0,0.0
2023-07-18,0.0,0.0,0,1.0091458543839054,1.0406543121194267,-0.030277544972018955,CatBoost,CAT A - MARKET,5.0,0.0
2023-07-19,0.0,0.0,0,1.0091458543839054,1.0406543121194267,-0.030277544972018955,CatBoost,CAT A - MARKET,5.0,0.0
2023-07-20,-0.009540472427868346,-0.010540472427868347,2,0.9985089803300742,1.0406543121194267,-0.04049887777192618,CatBoost,CAT A - MARKET,5.0,0.0
2023-07-21,0.010206942135263242,0.00920694213526324,1,1.0077021947335139,1.0406543121194267,-0.031664806460852124,CatBoost,CAT A - MARKET,5.0,0.0
2023-07-24,0.0019678364566729223,0.0009678364566729223,1,1.0086774856550462,1.0406543121194267,-0.030727616358265597,CatBoost,CAT A - MARKET,5.0,0.0
2023-07-25,-0.005783393589177566,-0.006783393589177566,1,1.001835229265306,1.0406543121194267,-0.03730257243162771,CatBoost,CAT A - MARKET,5.0,0.0
2023-07-26,-0.001149518998869059,-0.002149518998869059,2,0.999681765406264,1.0406543121194267,-0.03937190884234831,CatBoost,CAT A - MARKET,5.0,0.0
2023-07-27,0.01220431785076087,0.01120431785076087,1,1.0108825176554854,1.0406543121194267,-0.02860872637264833,CatBoost,CAT A - MARKET,5.0,0.0
2023-07-28,0.002509823085701246,0.001509823085701246,1,1.0124087714175736,1.0406543121194267,-0.027142097402476972,CatBoost,CAT A - MARKET,5.0,0.0
2023-07-31,0.0,0.0,0,1.0124087714175736,1.0406543121194267,-0.027142097402476972,CatBoost,CAT A - MARKET,5.0,0.0
2023-08-01,0.0,0.0,0,1.0124087714175736,1.0406543121194267,-0.027142097402476972,CatBoost,CAT A - MARKET,5.0,0.0
2023-08-02,0.03600993608859271,0.03500993608859271,1,1.0478531378004334,1.0478531378004334,0.0,CatBoost,CAT A - MARKET,5.0,0.0
2023-08-03,-0.004908071770729827,-0.005908071770729827,1,1.041662346257124,1.0478531378004334,-0.005908071770729939,CatBoost,CAT A - MARKET,5.0,0.0
2023-08-04,0.0024608190601282665,0.0014608190601282664,2,1.0431840264667542,1.0478531378004334,-0.004455883334453015,CatBoost,CAT A - MARKET,5.0,0.0
2023-08-07,0.0017518957171892557,0.0007518957171892557,1,1.0439683920684948,1.0478531378004334,-0.003707337976859182,CatBoost,CAT A - MARKET,5.0,0.0
2023-08-08,0.0,0.0,0,1.0439683920684948,1.0478531378004334,-0.003707337976859182,CatBoost,CAT A - MARKET,5.0,0.0
2023-08-09,0.0,0.0,0,1.0439683920684948,1.0478531378004334,-0.003707337976859182,CatBoost,CAT A - MARKET,5.0,0.0
2023-08-10,0.0,0.0,0,1.0439683920684948,1.0478531378004334,-0.003707337976859182,CatBoost,CAT A - MARKET,5.0,0.0
2023-08-11,0.0,0.0,0,1.0439683920684948,1.0478531378004334,-0.003707337976859182,CatBoost,CAT A - MARKET,5.0,0.0
2023-08-14,0.0,0.0,0,1.0439683920684948,1.0478531378004334,-0.003707337976859182,CatBoost,CAT A - MARKET,5.0,0.0
2023-08-15,0.0,0.0,0,1.0439683920684948,1.0478531378004334,-0.003707337976859182,CatBoost,CAT A - MARKET,5.0,0.0
2023-08-16,0.009788759005570746,0.008788759005570745,1,1.053143578675818,1.053143578675818,0.0,CatBoost,CAT A - MARKET,5.0,0.0
2023-08-17,-0.0017663585365988999,-0.0027663585365989,1,1.050230205946684,1.053143578675818,-0.0027663585365989007,CatBoost,CAT A - MARKET,5.0,0.0
2023-08-18,0.0,0.0,0,1.050230205946684,1.053143578675818,-0.0027663585365989007,CatBoost,CAT A - MARKET,5.0,0.0
2023-08-21,0.0,0.0,0,1.050230205946684,1.053143578675818,-0.0027663585365989007,CatBoost,CAT A - MARKET,5.0,0.0
2023-08-22,0.0,0.0,0,1.050230205946684,1.053143578675818,-0.0027663585365989007,CatBoost,CAT A - MARKET,5.0,0.0
2023-08-23,0.0,0.0,0,1.050230205946684,1.053143578675818,-0.0027663585365989007,CatBoost,CAT A - MARKET,5.0,0.0
2023-08-24,0.015075574472528497,0.014075574472528496,1,1.0650127994237855,1.0650127994237855,0.0,CatBoost,CAT A - MARKET,5.0,0.0
2023-08-25,0.0,0.0,0,1.0650127994237855,1.0650127994237855,0.0,CatBoost,CAT A - MARKET,5.0,0.0
2023-08-28,0.0,0.0,0,1.0650127994237855,1.0650127994237855,0.0,CatBoost,CAT A - MARKET,5.0,0.0
2023-08-29,0.0,0.0,0,1.0650127994237855,1.0650127994237855,0.0,CatBoost,CAT A - MARKET,5.0,0.0
2023-08-30,0.0,0.0,0,1.0650127994237855,1.0650127994237855,0.0,CatBoost,CAT A - MARKET,5.0,0.0
2023-08-31,0.0,0.0,0,1.0650127994237855,1.0650127994237855,0.0,CatBoost,CAT A - MARKET,5.0,0.0
2023-09-01,0.012578256188709724,0.011578256188709724,1,1.077343790459769,1.077343790459769,0.0,CatBoost,CAT A - MARKET,5.0,0.0
2023-09-05,0.0,0.0,0,1.077343790459769,1.077343790459769,0.0,CatBoost,CAT A - MARKET,5.0,0.0
2023-09-06,0.0,0.0,0,1.077343790459769,1.077343790459769,0.0,CatBoost,CAT A - MARKET,5.0,0.0
2023-09-07,0.0,0.0,0,1.077343790459769,1.077343790459769,0.0,CatBoost,CAT A - MARKET,5.0,0.0
2023-09-08,0.0,0.0,0,1.077343790459769,1.077343790459769,0.0,CatBoost,CAT A - MARKET,5.0,0.0
2023-09-11,-0.0008406481792931908,-0.0018406481792931908,1,1.0753607795733864,1.077343790459769,-0.0018406481792930807,CatBoost,CAT A - MARKET,5.0,0.0
2023-09-12,0.0,0.0,0,1.0753607795733864,1.077343790459769,-0.0018406481792930807,CatBoost,CAT A - MARKET,5.0,0.0
2023-09-13,0.0,0.0,0,1.0753607795733864,1.077343790459769,-0.0018406481792930807,CatBoost,CAT A - MARKET,5.0,0.0
2023-09-14,0.002942868227946205,0.0019428682279462048,1,1.077450063865599,1.077450063865599,0.0,CatBoost,CAT A - MARKET,5.0,0.0
2023-09-15,-0.0037578839340294268,-0.004757883934029427,1,1.0723236815170138,1.077450063865599,-0.004757883934029539,CatBoost,CAT A - MARKET,5.0,0.0
2023-09-18,0.0,0.0,0,1.0723236815170138,1.077450063865599,-0.004757883934029539,CatBoost,CAT A - MARKET,5.0,0.0
2023-09-19,0.0,0.0,0,1.0723236815170138,1.077450063865599,-0.004757883934029539,CatBoost,CAT A - MARKET,5.0,0.0
2023-09-20,0.0,0.0,0,1.0723236815170138,1.077450063865599,-0.004757883934029539,CatBoost,CAT A - MARKET,5.0,0.0
2023-09-21,0.0,0.0,0,1.0723236815170138,1.077450063865599,-0.004757883934029539,CatBoost,CAT A - MARKET,5.0,0.0
2023-09-22,0.0,0.0,0,1.0723236815170138,1.077450063865599,-0.004757883934029539,CatBoost,CAT A - MARKET,5.0,0.0
2023-09-25,0.0,0.0,0,1.0723236815170138,1.077450063865599,-0.004757883934029539,CatBoost,CAT A - MARKET,5.0,0.0
2023-09-26,0.0,0.0,0,1.0723236815170138,1.077450063865599,-0.004757883934029539,CatBoost,CAT A - MARKET,5.0,0.0
2023-09-27,0.0,0.0,0,1.0723236815170138,1.077450063865599,-0.004757883934029539,CatBoost,CAT A - MARKET,5.0,0.0
2023-09-28,0.0,0.0,0,1.0723236815170138,1.077450063865599,-0.004757883934029539,CatBoost,CAT A - MARKET,5.0,0.0
2023-09-29,0.0,0.0,0,1.0723236815170138,1.077450063865599,-0.004757883934029539,CatBoost,CAT A - MARKET,5.0,0.0
2023-10-02,-0.010074752378163576,-0.011074752378163577,1,1.060447962274972,1.077450063865599,-0.01577994392577975,CatBoost,CAT A - MARKET,5.0,0.0
2023-10-03,0.0,0.0,0,1.060447962274972,1.077450063865599,-0.01577994392577975,CatBoost,CAT A - MARKET,5.0,0.0
2023-10-04,0.0,0.0,0,1.060447962274972,1.077450063865599,-0.01577994392577975,CatBoost,CAT A - MARKET,5.0,0.0
