Ticker,Date,Open,High,Low,Close,Adj_Close,Volume,Log_Return_1D,Log_Return_3D,Log_Return_5D,Volatility_14D,Avg_Volume_20D_Previous,Relative_Volume_20D,SMA_20,Price_to_SMA20,RSI_14,Intraday_Return,Daily_Range,Log_Return_1D_Z60,Log_Return_3D_Z60,Log_Return_5D_Z60,Volatility_14D_Z60,Relative_Volume_20D_Z60,Price_to_SMA20_Z60,Intraday_Return_Z60,Daily_Range_Z60
AAPL,2019-07-05,50.837501525878906,51.27000045776367,50.72499847412109,51.057498931884766,48.810176849365234,69062000,-0.0008809514344650232,0.01320926105135222,0.022230386666890183,0.011197299048704985,93926280.0,0.7352787739491013,47.22085075378418,0.03365729482232371,87.11493633354847,0.004327462983086727,0.010674278902099498,,,,,,,,
AAPL,2019-07-08,50.20249938964844,50.34999847412109,49.602500915527344,50.005001068115234,47.80400085449219,101354400,-0.020829497232887313,-0.013457660881106616,0.010554377967923086,0.013005046236704359,92874120.0,1.0913093981401922,47.33879566192627,0.009827144650831787,77.63603351384538,-0.003934033642435053,0.014948456006940692,,,,,,,,
AAPL,2019-07-09,49.79999923706055,50.37749862670898,49.70249938964844,50.310001373291016,48.09557342529297,82312000,0.006080808417093849,-0.015629640250258398,-0.0015394277644410817,0.01160429644742728,91804960.0,0.8965964366195465,47.442280769348145,0.013770262418895118,78.37049565143016,0.01024100690850882,0.013416800211396712,,,,,,,,
AAPL,2019-07-10,50.462501525878906,50.932498931884766,50.38999938964844,50.807498931884766,48.57118225097656,71588400,0.009840252941972848,-0.00490843587382061,0.002463400477960157,0.011772622733991742,90676380.0,0.7894933608950865,47.54289855957031,0.02162854437909023,79.55026263147623,0.006836708359155175,0.010677548661933387,,,,,,,,
AAPL,2019-07-11,50.82749938964844,51.09749984741211,50.4275016784668,50.4375,48.21746444702149,80767200,-0.007309108883021772,0.008611952476045,-0.01309849619130736,0.011873738388449606,88869220.0,0.908832101823331,47.633239364624025,0.012265071412114636,76.22050083801948,-0.00767299974092106,0.013283730734975217,,,,,,,,
AAPL,2019-07-12,50.61249923706055,51.0,50.54999923706055,50.82500076293945,48.5879135131836,70380800,0.007653518477220591,0.01018466253617159,-0.004564026279621851,0.011938711793093923,89256940.0,0.7885190776201828,47.74257984161377,0.01770607441772598,77.29250634689757,0.004198597759094813,0.008853925355326003,,,,,,,,
AAPL,2019-07-15,51.022499084472656,51.46749877929688,51.0,51.3025016784668,49.04438781738281,67789600,0.009350955045884127,0.009695364640082858,0.02561642599914957,0.012084389435750085,88441060.0,0.7664946575719468,47.8915937423706,0.0240709064979876,78.57425469416553,0.00548782593989694,0.009112592251872689,,,,,,,,
AAPL,2019-07-16,51.147499084472656,51.52750015258789,50.875,51.125,48.87469482421875,67467200,-0.003465987598412177,0.013538485924692378,0.01606962998364332,0.011134792642816372,88078240.0,0.7659916910237988,48.01838073730469,0.017833047965501336,76.83788880116168,-0.0004398863067673897,0.012762839170423288,,,,,,,,
AAPL,2019-07-17,51.01250076293945,51.272499084472656,50.817501068115234,50.837501525878906,48.59986114501953,56430000,-0.0056391004762785185,0.00024586697119324526,0.0005902765653920124,0.010022763369646987,88517780.0,0.6374990425652338,48.076934814453125,0.010876865020296611,73.98619814555944,-0.003430516725180466,0.008950046770607019,,,,,,,,
AAPL,2019-07-18,51.0,51.470001220703125,50.92499923706055,51.415000915527344,49.15193939208984,74162400,0.011295630649354762,0.002190542574664154,0.019195016097768695,0.010357627282072695,86029080.0,0.8620619911313709,48.17002449035645,0.020384355460105086,75.91953374349228,0.008137272853477429,0.010600057841834782,,,,,,,,
AAPL,2019-07-19,51.4474983215332,51.625,50.59000015258789,50.647499084472656,48.418216705322266,83717200,-0.01504018333414454,-0.009383653161068276,-0.0034986857135964554,0.010951479803625083,85512360.0,0.9790070113840853,48.20742702484131,0.004372556128588556,68.62037965669151,-0.015549818031204587,0.020435359417962182,,,,,,,,
AAPL,2019-07-22,50.91249847412109,51.807498931884766,50.90250015258789,51.80500030517578,49.52477645874024,89111600,0.0225969577498182,0.018852405065028447,0.009747316990337719,0.011513635176068486,85395420.0,1.0435173221233645,48.30828323364258,0.025181876557568872,72.85856049322182,0.01753011260110049,0.01746933257341295,,,,,,,,
AAPL,2019-07-23,52.1150016784668,52.227500915527344,51.8224983215332,52.209999084472656,49.91193389892578,73420800,0.007787051586232406,0.01534382600190606,0.021000356174982325,0.011575482734924378,80290880.0,0.9144351139257659,48.430887413024905,0.03058061838244508,74.17289223332722,0.001822841848724499,0.007757184468417068,,,,,,,,
AAPL,2019-07-24,51.91749954223633,52.28749847412109,51.79249954223633,52.16749954223633,49.871315002441406,59966400,-0.000814142637671329,0.029569866698379216,0.025825314013589333,0.011459079162169615,80317840.0,0.7466137037549815,48.587430000305176,0.026424221287854932,73.76927211014954,0.004815332059600053,0.009488645923770852,,,,,,,,
AAPL,2019-07-25,52.22249984741211,52.310001373291016,51.682498931884766,51.755001068115234,49.47697448730469,55638400,-0.00793858833692588,-0.0009656793883648009,0.006591095027308684,0.01172282359509381,79102100.0,0.7033744995392032,48.67370738983154,0.01650310076115047,69.79826913776223,-0.008952056693242394,0.012124479344138902,,,,,,,,
AAPL,2019-07-26,51.869998931884766,52.432498931884766,51.78499984741211,51.935001373291016,49.6490478515625,70475600,0.003471813617415463,-0.005280917357181731,0.02510309197886885,0.009905002569408574,76670520.0,0.9192007566924028,48.7693058013916,0.01803884709275061,70.54340286720652,0.0012531799256756404,0.012467489503247615,,,,,,,,
AAPL,2019-07-29,52.1150016784668,52.65999984741211,52.11000061035156,52.41999816894531,50.11269760131836,86693600,0.009295208017039185,0.004828433297528844,0.011801342246089917,0.01002579279912853,76014360.0,1.1404897706170256,48.90983505249024,0.024593469749738528,72.511364535012,0.005852374185081111,0.01049216436994036,,,,,,,,
AAPL,2019-07-30,52.18999862670898,52.540000915527344,51.82749938964844,52.19499969482422,49.89761352539063,135742800,-0.004301244643779128,0.0084657769906755,-0.0002869539839216481,0.009988838029294508,74126920.0,1.8312213700501787,48.996232223510745,0.018396951377158466,70.16937693307418,9.582426225018814e-05,0.013650762142825717,,,,,,,,
AAPL,2019-07-31,54.10499954223633,55.34249877929688,52.82500076293945,53.2599983215332,50.91572189331055,277125600,0.020198577453238154,0.02519254082649832,0.02072576610698789,0.010712087675942776,75463460.0,3.672315051549452,49.11943435668945,0.03656979279478323,74.38651332814041,-0.015617802936002012,0.047268082908286456,,,,,,,,
AAPL,2019-08-01,53.47499847412109,54.50749969482422,51.685001373291016,52.10749816894531,49.81396865844727,216071600,-0.021876314075839252,-0.005978981266380152,0.006788040368074559,0.012646516207485052,85932700.0,2.51442815133238,49.167473030090335,0.013148847978444733,63.8646871493489,-0.025572703958796184,0.054166836265713045,,,,,,,,
AAPL,2019-08-02,51.38249969482422,51.60749816894531,50.407501220703125,51.005001068115234,48.75996780395508,163448400,-0.02138579553213368,-0.023063532154734594,-0.018069568781474605,0.013842527425982675,94463880.0,1.730274047604227,49.16496257781982,-0.008237467347274041,55.741656320524285,-0.007346832656080604,0.0235270448605547,,,,,,,,
AAPL,2019-08-05,49.497501373291016,49.66249847412109,48.14500045776367,48.334999084472656,46.20750045776367,209572000,-0.05376751183521272,-0.09702962144318557,-0.08113228863372653,0.01989860590061088,99183200.0,2.112978810927657,49.0851375579834,-0.05862542601251608,41.857139446337314,-0.023486080237691498,0.03139542867695848,,,,,,,,
AAPL,2019-08-06,49.07749938964844,49.51750183105469,48.5099983215332,49.25,47.08223342895508,143299200,0.018753587803224156,-0.05639971956412235,-0.05807745618672328,0.02079267166959045,104594080.0,1.3700507715159405,49.034470558166504,-0.0398135659871276,46.75214311379082,0.00351486144357116,0.02045692405119765,,,,,,,,
AAPL,2019-08-07,48.852500915527344,49.88999938964844,48.45500183105469,49.7599983215332,47.569766998291016,133457600,0.010301692066663726,-0.024712231965325043,-0.06797434157329782,0.02074444484381417,107643440.0,1.239811733998839,48.98439979553223,-0.02887925141771841,49.31345815621325,0.018576273251087905,0.028838376346422973,,,,,,,,
AAPL,2019-08-08,50.04999923706055,50.88249969482422,49.84749984741211,50.85749816894531,48.61896896362305,108038000,0.021816350298332062,0.050871630168219814,-0.02428167719912651,0.021338490309762134,110736900.0,0.9756278169246204,49.0044750213623,-0.007866752119499387,54.3972857461531,0.0161338450388393,0.020350978413721944,,,,,,,,
AAPL,2019-08-09,50.32500076293945,50.68999862670898,49.8224983215332,50.247501373291016,48.21834182739258,98478800,-0.00827427814043877,0.023843764224557137,-0.011170159807431652,0.020432478485121103,112100440.0,0.8784871852420918,48.98599643707276,-0.01567089914494857,52.24257643131302,-0.0015399779130358393,0.01726454612600683,,,,,,,,
AAPL,2019-08-12,49.90499877929688,50.51250076293945,49.78749847412109,50.119998931884766,48.09598159790039,89927600,-0.0025408535505365253,0.011001218607356922,0.04005649847724458,0.02024100169708553,113505340.0,0.7922763810055105,48.93857612609863,-0.017217389529829208,51.57068521387552,0.00430818871549743,0.01446532929507193,,,,,,,,
AAPL,2019-08-13,50.255001068115234,53.03499984741211,50.119998931884766,52.24250030517578,50.13276290893555,188874000,0.04147611367802632,0.030660981987051184,0.06277902435204687,0.023438691429538118,114612240.0,1.6479391729888535,49.00147953033447,0.02308671879796509,60.64413842023057,0.03954828762945817,0.055797500090908704,,,,,,,,
AAPL,2019-08-14,50.790000915527344,51.61000061035156,50.647499084472656,50.6875,48.640567779541016,146189600,-0.03021683394776802,0.008718426179721912,0.022260498337615224,0.024765150493917608,120682580.0,1.2113562703084406,49.00351486206055,-0.007406552030832625,52.83423594275604,-0.0020181317912914,0.018988932693048705,,,,,,,,
AAPL,2019-08-15,50.8650016784668,51.28499984741211,49.91749954223633,50.435001373291016,48.39826965332031,108909600,-0.004993848569849097,0.006265431160409495,-0.004549700530565931,0.024745180481637437,125170560.0,0.8700895801696501,48.96583137512207,-0.011590974887237815,51.67062023271717,-0.008453755843633837,0.027114112579363817,,,,,,,,
AAPL,2019-08-16,51.06999969482422,51.790000915527344,50.959999084472656,51.625,49.54021453857422,110481600,0.023320692545912753,-0.011889989971704163,0.027045270155785797,0.025502243383675897,126907920.0,0.8705650522047796,49.02193126678467,0.010572477631878074,56.529826047521446,0.01086744289195729,0.016077517308565374,,,,,,,,
AAPL,2019-08-19,52.65499877929688,53.182498931884766,52.50749969482422,52.587501525878906,50.46383285522461,97654400,0.018472143951505926,0.03679898792756968,0.048058267657828085,0.02598489476752535,128246140.0,0.7614607348026226,49.06888408660889,0.02842837766910633,60.03022727977558,-0.0012818774092254737,0.012835735060133482,,,,,,,,
AAPL,2019-08-20,52.720001220703125,53.337501525878906,52.58000183105469,52.59000015258789,50.46623611450195,107537200,4.762226564064677e-05,0.041840458763059155,0.00662977624544221,0.025379109745089896,128673280.0,0.8357383910630086,49.0965991973877,0.027896777770854975,60.03924408978172,-0.0024658775626921203,0.014403873219744479,,,,,,,,
AAPL,2019-08-21,53.247501373291016,53.41249847412109,52.900001525878906,53.15999984741211,51.013214111328125,86141600,0.010780178503672244,0.029299944720818774,0.04762678869688258,0.024769897459868906,130379100.0,0.6607009865845063,49.15369415283203,0.03783072647020891,62.13304569232232,-0.001643298251038594,0.009640649919360925,,,,,,,,
AAPL,2019-08-22,53.29750061035156,53.61000061035156,52.6875,53.1150016784668,50.97004318237305,89014800,-0.0008466278226319918,0.009981172946680798,0.05177400944409945,0.02389005564328438,131687860.0,0.6759529693929266,49.228347587585446,0.03537993209479229,61.85755886909664,-0.003424155538155227,0.017367986090557744,,,,,,,,
AAPL,2019-08-23,52.35749816894531,53.01250076293945,50.25,50.65999984741211,48.61417007446289,187272000,-0.04732301783544083,-0.037389467154400585,-0.01886970093725419,0.022743210994755528,133356680.0,1.4042941081016713,49.17660369873047,-0.01143701642580286,49.071126160641626,-0.03242130317334446,0.05453021656652396,,,,,,,,
AAPL,2019-08-26,51.46500015258789,51.79750061035156,51.26499938964844,51.622501373291016,49.53781127929688,104174400,0.01882118847936102,-0.02934845717871177,-0.01852065640939884,0.022746676562289053,139196500.0,0.7483981278264898,49.14785938262939,0.007934260038298113,53.15918511212742,0.003060355974665363,0.010315292876889457,,,,,,,,
AAPL,2019-08-27,51.96500015258789,52.13750076293945,50.88249969482422,51.040000915527344,48.97882843017578,103493200,-0.011348110320368905,-0.039849939676448634,-0.029916388995408404,0.02299291370321999,140070540.0,0.7388648605195639,49.10192012786865,-0.0025068611853125145,50.51637984179833,-0.017800427871536906,0.024588578479696678,,,,,,,-1.5672852422988623,0.5086314105644678
AAPL,2019-08-28,51.025001525878906,51.43000030517578,50.83000183105469,51.38249969482422,49.3074951171875,63755200,0.00668796838103218,0.014161046540024369,-0.03400859911804852,0.02234050826800787,138458060.0,0.460465790146128,49.0215087890625,0.005833894859409217,52.02656282562202,0.007006333331788239,0.011677097799536053,0.22446540711019494,,,,,,0.5404275756282496,-0.6037856570058823
AAPL,2019-08-29,52.125,52.33000183105469,51.665000915527344,52.25249862670898,50.142364501953125,83962000,0.016790149347184136,0.012130007407847204,-0.016371821948232387,0.02254311791147911,127789540.0,0.6570334316877579,49.03792858123779,0.02252207531330952,55.72308246782816,0.0024460168193569665,0.012726681651687123,0.8620409230097202,,,,,,0.1863147790331667,-0.48525853348925213
AAPL,2019-08-30,52.540000915527344,52.61249923706055,51.79999923706055,52.185001373291016,50.077598571777344,84573600,-0.0012924758143056695,0.0221856419139104,0.029658720072902635,0.022522849136462304,121184060.0,0.6978937658962738,49.1038101196289,0.019831219813209122,55.36666962998674,-0.006756747926348283,0.015569607715213138,-0.21488190905055718,0.5393416055978105,,,,,-0.633600388425389,-0.21476549668495137
AAPL,2019-09-03,51.60749816894531,51.744998931884766,51.05500030517578,51.42499923706055,49.34828186035156,80092000,-0.014670823920268162,0.0008268496126103038,-0.0038332923267265584,0.019977410740077122,117240320.0,0.683143819464157,49.260849189758304,0.0017748916640973889,51.38122396349989,-0.0035362871357825787,0.013417571938663672,-0.9991637476084785,-0.2224079638105727,,,,,-0.32715170096176555,-0.40579489589481194
AAPL,2019-09-04,52.09749984741211,52.369998931884766,51.83000183105469,52.29750061035156,50.1855583190918,76752400,0.016824352542064307,0.0008610528074904845,0.02433917053570665,0.018617999487241424,110766320.0,0.6929218195567028,49.416015434265134,0.015572742522114824,55.35445668293802,0.003838970459719482,0.01032548581725516,0.9324557493008625,-0.19167774209016983,0.4214400916671755,,,,0.3628132095536965,-0.6659936126360589
AAPL,2019-09-05,53.0,53.49250030517578,52.87749862670898,53.31999969482422,51.166751861572266,95654800,0.019362640982364596,0.02151616960416076,0.037013843137039114,0.01902424792746901,107438980.0,0.8903174620607902,49.5958646774292,0.03167375333326872,59.52852452763893,0.006037730091023041,0.011534165078521227,1.0778297695509134,0.6732819439299695,0.9308420295390933,,,,0.5609579366929608,-0.5393452331672853
AAPL,2019-09-06,53.51250076293945,53.60499954223633,53.12749862670898,53.31499862670898,51.16195297241211,77449200,-9.379360701304455e-05,0.036093199917415886,0.020129900182842143,0.018204067248371092,105548840.0,0.7337759467560231,49.72301387786865,0.028939096452959,59.49922481101918,-0.0036907663333733964,0.00895622109775577,-0.09957692479619835,1.3160206821390616,0.40203502076020975,,,,-0.3230115207787779,-0.7732697155040353
AAPL,2019-09-09,53.709999084472656,54.11000061035156,52.76750183105469,53.54249954223633,51.38027572631836,109237600,0.0042582082829389235,0.023527055658290597,0.025680584280086752,0.01761977292852405,104019400.0,1.050165642178286,49.88111057281494,0.030054766950607048,60.45289018975019,-0.0031185914185716257,0.025073517127041513,0.1574506912714022,0.7758293438286433,0.6417616942052837,,,,-0.26409557029059416,0.7026627590980984
AAPL,2019-09-10,53.46500015258789,54.19499969482422,52.9275016784668,54.17499923706055,51.98722839355469,127111600,0.011743722517935179,0.015908137193861173,0.05209513071829015,0.017832561280831806,104557340.0,1.2157118763732895,50.07567291259765,0.03817333586896532,63.057257975710534,0.013279698540097806,0.0233963642677883,0.6004416639335185,0.450139240357766,1.6399310057772485,,,,1.206801223069327,0.5348073225352596
AAPL,2019-09-11,54.51750183105469,55.9275016784668,54.432498931884766,55.897499084472656,53.64017868041992,177158400,0.03130030891332283,0.047302239714197114,0.06657108708954887,0.019375595854634844,106416540.0,1.6647637669858464,50.251043701171874,0.06744407139883957,69.03743624110392,0.02531292166861321,0.026745431746825983,1.7497476026141336,1.718576698712583,2.1050097995493453,,,,2.2539374393480194,0.826788018961295
AAPL,2019-09-12,56.20000076293945,56.60499954223633,55.71500015258789,55.772499084472656,53.52022171020508,128906800,-0.0022388311332029354,0.040805200298055164,0.04496961497398104,0.019403651999504404,105830760.0,1.218046624629739,50.495026397705075,0.05991075811453572,68.17493424259281,-0.00760679132852804,0.015957674557499215,-0.2727028227930174,1.386546290679293,1.2429047737680081,,,,-0.6732547942771229,-0.1662877104818597
AAPL,2019-09-13,55.0,55.1974983215332,54.255001068115234,54.6875,52.47903060913086,159053200,-0.01964588553831415,0.009415592241805899,0.02541752304268004,0.014658326489720016,104966620.0,1.5152740938023916,50.69906444549561,0.03510846172612947,61.046033787415354,-0.005681818181818232,0.017234235491071427,-1.278437291749397,0.11643843165659698,0.5387714287406912,,,,-0.48320581099973775,-0.037136174381036495
AAPL,2019-09-16,54.432498931884766,55.032501220703125,54.38999938964844,54.97499847412109,52.75492858886719,84632400,0.0052435281154573354,-0.016641188556059814,0.026402842875198437,0.014146856415459047,107473800.0,0.7874700624710395,50.85980014801025,0.03726181454393851,62.17474400079451,0.009966464022076016,0.011687164145300315,0.20443570226937263,-0.9066221608601428,0.5679960127595703,,,,0.8584957835425473,-0.5454233353447013
AAPL,2019-09-17,54.9900016784668,55.20500183105469,54.77999877929688,55.17499923706055,52.94685363769531,73274800,0.0036314479415865035,-0.010770909481270324,0.018290568298849643,0.013403413383456408,106181340.0,0.6900911214720025,50.98395118713379,0.03850039875012423,62.97837027482763,0.003364203545136224,0.007702819349969917,0.11326658948946049,-0.6437502008122016,0.2891332449365857,-0.5415064737945158,,,0.26763219676779754,-0.9031523486208759
AAPL,2019-09-18,55.26499938964844,55.712501525878906,54.86000061035156,55.692501068115234,53.44344711303711,101360000,0.009335382611316067,0.018210358668359877,-0.003674358003157232,0.01343911357847352,104962360.0,0.9656795064440243,51.13281173706055,0.04518889725561159,65.04757560743793,0.0077354868938417365,0.0153072837307968,0.43934683622980136,0.5137920587364907,-0.46163718410727533,-0.5374635633820792,,,0.637115871813426,-0.20580984989969697
AAPL,2019-09-19,55.50249862670898,55.93999862670898,55.09249877929688,55.2400016784668,53.00922775268555,88242400,-0.008158024570572261,0.00480880598233033,-0.009593551440526468,0.013516907307895044,104653500.0,0.8431863243943107,51.232612419128415,0.03467743005222612,61.79523585275815,-0.00472946182130729,0.015342140145923649,-0.5907543032514406,-0.0263078372139953,-0.6505571626115861,-0.5356974639074242,,,-0.44031955874651735,-0.21135775123309705
AAPL,2019-09-20,55.345001220703125,55.63999938964844,54.36750030517578,54.432498931884766,52.23433303833008,221652400,-0.014726007212514252,-0.013548649171770387,-0.0046736731147267,0.01436925978431075,104758540.0,2.1158408660525434,51.29582691192627,0.018295954718016372,56.37783028530278,-0.01648752856973501,0.02337756137312425,-0.9859981219750804,-0.7741782670494639,-0.484417456091665,-0.38365674406671807,,,-1.4762202730851703,0.5209327808913713
AAPL,2019-09-23,54.73749923706055,54.959999084472656,54.41249847412109,54.68000030517578,52.47183227539063,76662000,0.004536497801371862,-0.018347533981714514,-0.005380703428811932,0.013437829301985471,111390420.0,0.6882279463530168,51.48871002197266,0.019093938321593784,57.60458970640076,-0.0010504486446438754,0.010012812862031852,0.1788058200271061,-0.9482508403199191,-0.49963575802215604,-0.5660976183753655,,,-0.10187609399622918,-0.6908889714261576
AAPL,2019-09-24,55.25749969482422,55.622501373291016,54.29750061035156,54.41999816894531,52.22233963012695,124763200,-0.00476613192525204,-0.014955641336394416,-0.013778283295650572,0.013135790664480267,105859920.0,1.178568810556441,51.62293643951416,0.011611179680084627,55.82840719943874,-0.01515634132025978,0.0243476811378425,-0.3728557663412196,-0.7919055643930099,-0.7849294362858131,-0.6350180952949871,,-0.2620358175028268,-1.3102544264609217,0.5993461298280339
AAPL,2019-09-25,54.63750076293945,55.375,54.28499984741211,55.25749969482422,53.026023864746094,87613600,0.015272443757189728,0.015042809633309537,-0.007841222149776844,0.012780765121880814,106889360.0,0.8196662418036744,51.82529621124267,0.023168756211429775,60.09667775980511,0.011347498022920455,0.019725831943315147,0.8026645214237943,0.40432520395607124,-0.5725453867111016,-0.7128087383002975,-0.4317091755811615,0.2681384659850037,0.958923890103586,0.16523782214572805
AAPL,2019-09-26,55.0,55.23500061035156,54.70750045776367,54.97249984741211,52.75253677368164,75334000,-0.005170947662821424,0.0053353641691161365,-0.004854145242026106,0.012932667065595769,106095380.0,0.7100591939064642,51.997548294067386,0.01451969380064777,58.041343763173714,-0.00050000277432527,0.00959570974672936,-0.40002239282110474,0.019918435018152596,-0.45568965608549983,-0.689896815071059,-0.6262084858648531,-0.11126119637228617,-0.06751597223299131,-0.7465876973748322
AAPL,2019-09-27,55.1349983215332,55.2400016784668,54.31999969482422,54.70500183105469,52.49582290649414,101408000,-0.004878258949805265,0.005223237144563008,0.004993603020682937,0.013050089590072518,106674320.0,0.9506317921689119,52.115221214294436,0.00730308119838341,56.10177265561655,-0.007798975307315437,0.01681751124849274,-0.3716104214999854,0.021770215468060607,-0.09483806308114646,-0.6746216957905383,-0.18296566350284474,-0.42394209025962304,-0.6727899216366795,-0.09867786482355739
