Family,Model,Portfolio_Type,Portfolio_Definition,Cost_Bps_Per_Side,Probability_Margin,Num_Candidate_Events,Num_Trades,Trade_Coverage,Active_Sessions,Mean_Trade_Return_Net,Median_Trade_Return_Net,Win_Rate,Avg_Win,Avg_Loss,Profit_Factor,Mean_Daily_Return_Net,Annualized_Return_Arithmetic,Annualized_Volatility,Sharpe,Sortino,HAC_t,HAC_p_value,HAC_p_value_Positive,Max_Drawdown,Cumulative_Return,CAGR,HAC_p_value_Holm,HAC_p_value_Positive_Holm,HAC_p_value_Positive_Global_Holm
CatBoost,CAT A - MARKET,Momentum,positive_relative_momentum_60d,0.0,0.1,251,140,0.5577689243027888,131,0.0013185714884335232,0.001242227597873985,0.5714285714285714,0.009116603078953256,0.00907880396559279,1.3388845951520663,0.0002107538249267814,0.05310996388154891,0.07612895992615991,0.6976315443303323,1.1149885637623778,1.3899350321462602,0.16489001198919112,0.08244500599459556,-0.08424179967965362,0.1981357007708311,0.051330923530808814,1.0,1.0,1.0
CatBoost,CAT A - MARKET,Value,fixed_ex_ante_mature_semiconductor_proxy,0.0,0.1,95,55,0.5789473684210527,55,0.003107582599016337,0.0019678364566729223,0.5636363636363636,0.01121407016299144,0.00736329717111817,1.9671677362164166,0.00018844216421819024,0.04748742538298394,0.04949464217279711,0.9594457763164443,2.009824008858305,1.8426791286051407,0.06570243537949005,0.03285121768974503,-0.046053631915106585,0.18121424517869333,0.04719810279687575,1.0,1.0,1.0
CatBoost,CAT B - MARKET + SEC,Dividend,fixed_ex_ante_dividend_payers,0.0,0.1,231,138,0.5974025974025974,135,0.0016049035591236798,0.0013714112023784641,0.5652173913043478,0.009112593277948488,0.008155093075348568,1.4526347096077368,0.00023503332642902376,0.05922839826011399,0.07376695401279247,0.8029123481205792,1.361686349306764,1.4411416053231187,0.1498901999328478,0.0749450999664239,-0.10445741056462943,0.2255937566094668,0.057948245884055005,1.0,1.0,1.0
CatBoost,CAT B - MARKET + SEC,Growth,fixed_ex_ante_growth_companies,0.0,0.1,297,187,0.6296296296296297,163,0.0003978912093832272,0.0008692020855896598,0.5347593582887701,0.008051681296278295,0.008399568660611102,1.101819207821426,7.320728228610853e-05,0.01844823513609935,0.07678152989836909,0.24026917880534715,0.3285192588054506,0.4584461442916817,0.6467418917340668,0.3233709458670334,-0.12382101659163502,0.057334955933391774,0.0155581907766702,1.0,1.0,1.0
CatBoost,CAT B - MARKET + SEC,Momentum,positive_relative_momentum_60d,0.0,0.1,251,169,0.6733067729083665,152,0.0008067542532841359,0.0008692020855896598,0.5384615384615384,0.008722907604652448,0.008428757989978893,1.2073813901004737,0.00019922131580650881,0.05020377158324022,0.07662061752338944,0.6552253584737147,1.001402476973927,1.2932826824499433,0.19624295821658977,0.09812147910829488,-0.10695819362041548,0.18547203312789318,0.048242016147691746,1.0,1.0,1.0
CatBoost,CAT B - MARKET + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,0.0,0.1,95,66,0.6947368421052632,66,0.0008505437927974681,0.0008038300256842656,0.5151515151515151,0.01101240421264763,0.009946432903293329,1.1763694170262724,6.189183056740121e-05,0.015596741302985107,0.058672857977586854,0.2658254913872287,0.4148592110418618,0.5082955534839507,0.6113698240884485,0.30568491204422427,-0.09743841958456645,0.05123832757287161,0.013933260258898628,1.0,1.0,1.0
CatBoost,CAT C - MARKET + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,0.0,0.1,231,139,0.6017316017316018,131,0.0037386053000639445,0.0024021075996967234,0.6618705035971223,0.009311442222228431,0.007169926547577179,2.5420975709564693,0.0005707805607062368,0.14383670129797166,0.06828486658838123,2.106421356360176,5.055633772163998,3.840174828425978,0.00013150083787197476,6.575041893598738e-05,-0.03894550670025132,0.6640653418759344,0.15145042953542442,0.01104607038124588,0.00552303519062294,0.04970731671560646
CatBoost,CAT C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,0.0,0.1,297,193,0.6498316498316499,172,0.0008566510236597996,0.0006812084806518959,0.533678756476684,0.008914963215757502,0.008365639596185345,1.219593553773531,0.0001429703633137987,0.03602853155507727,0.0791961183536217,0.45492799778651855,0.658325597291162,0.9121817968532814,0.36191567545976716,0.18095783772988358,-0.1123998547637377,0.1256767972534958,0.03332561266935574,1.0,1.0,1.0
CatBoost,CAT C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,0.0,0.1,251,153,0.6095617529880478,142,0.002148642413442393,0.0016863254613823653,0.5947712418300654,0.008886355399254468,0.0077405814850882325,1.6849995698935052,0.0003409067131552894,0.08590849171513293,0.07316354141620707,1.1741981053981982,1.944051151112327,2.3303383543597738,0.020007028939869897,0.010003514469934948,-0.04997902835688994,0.3492707836207771,0.0864914412501403,1.0,0.8002811575947959,1.0
CatBoost,CAT C - MARKET + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,0.0,0.1,95,59,0.6210526315789474,59,0.0034084775020858157,0.0019678364566729223,0.6101694915254238,0.010368550769330055,0.007485550220557343,2.1680485079384226,0.0002217201462216793,0.05587347684786319,0.050810157810527945,1.0996517085464772,2.297074717047439,2.1441213357379882,0.0322886954640309,0.01614434773201545,-0.05796794483844114,0.2171148601316224,0.05591639476642296,1.0,1.0,1.0
LSTM,LSTM A - MARKET SEQUENCE,Dividend,fixed_ex_ante_dividend_payers,0.0,0.1,231,36,0.15584415584415584,36,0.0019629782826730297,0.00032412927308109185,0.5,0.013008668579250047,0.009082712013903989,1.4322449681698737,7.791314021634957e-05,0.01963411133452009,0.045120294511281946,0.4351503363882244,0.7455838836176776,0.7479390018249237,0.45469104353751155,0.22734552176875578,-0.06779043888581293,0.06932732212955695,0.018734842075890157,1.0,1.0,1.0
LSTM,LSTM A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,0.0,0.1,297,62,0.20875420875420875,57,0.0004585718631914412,-3.203815961397294e-05,0.5,0.011431400201279031,0.010514256474896148,1.0872285861175877,6.196030411822608e-05,0.015613996637792973,0.06392397373452235,0.2442588550993128,0.36754628900738506,0.4554405381898781,0.648901463313816,0.324450731656908,-0.10452763379492713,0.05008013879863138,0.013623799184699914,1.0,1.0,1.0
LSTM,LSTM A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,0.0,0.1,251,38,0.15139442231075698,37,0.0015816499632301075,0.001030533936984157,0.5263157894736842,0.012738294492972308,0.010814621736483447,1.308752251592787,6.713511010324579e-05,0.01691804774601794,0.05260101327263645,0.32162969291732013,0.5338447040000017,0.6288393881315639,0.5296127180145801,0.26480635900729005,-0.06545662712672251,0.05755157300200642,0.01561580081456393,1.0,1.0,1.0
LSTM,LSTM A - MARKET SEQUENCE,Value,fixed_ex_ante_mature_semiconductor_proxy,0.0,0.1,95,20,0.21052631578947367,20,0.0014191363656776367,0.0027143334241127026,0.6,0.011919726645050038,0.014331749053380964,1.247551146826502,3.129297388484315e-05,0.007885829418980474,0.03619417683282037,0.21787563937162718,0.3281957563629027,0.4158366732796327,0.6776279959718081,0.33881399798590406,-0.05143558274287752,0.026374101644583314,0.0072347627297058015,1.0,1.0,1.0
LSTM,LSTM B - MARKET SEQUENCE + SEC,Dividend,fixed_ex_ante_dividend_payers,0.0,0.1,231,41,0.1774891774891775,39,0.004786324652791146,0.002009232330532962,0.6097560975609756,0.013371321658137867,0.008627733168063107,2.421573509966436,0.00021819877258128181,0.05498609069048302,0.050484066659918975,1.0891771271298625,2.4752843747812454,1.9212190044485633,0.05501760330718981,0.027508801653594903,-0.03769850024795374,0.21331870104089012,0.05500337930022803,1.0,1.0,1.0
LSTM,LSTM B - MARKET SEQUENCE + SEC,Growth,fixed_ex_ante_growth_companies,0.0,0.1,297,73,0.24579124579124578,65,0.002120520890363639,0.003228275854260443,0.6027397260273972,0.011204960746941715,0.011662767167892751,1.4576840859526325,0.00015432282253074217,0.03888935127774703,0.06317426355456698,0.615588518007119,0.927767118869766,1.1800297212133384,0.23829813001083888,0.11914906500541944,-0.049026101487213314,0.14200184741888866,0.03745379821626371,1.0,1.0,1.0
LSTM,LSTM B - MARKET SEQUENCE + SEC,Momentum,positive_relative_momentum_60d,0.0,0.1,251,38,0.15139442231075698,38,0.0021657890608912014,0.0011307310520627945,0.5789473684210527,0.010842837805147843,0.009765152962461682,1.5267453607116794,9.073868171319255e-05,0.022866147791724523,0.04616948085316575,0.4952654300889034,0.8184869367839926,1.0027411115540024,0.31625352134332346,0.15812676067166173,-0.0555283621389685,0.08164220262757294,0.02197022730447662,1.0,1.0,1.0
LSTM,LSTM B - MARKET SEQUENCE + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,0.0,0.1,95,22,0.23157894736842105,22,0.005102253370763913,0.004442130701058922,0.6363636363636364,0.01434048045691162,0.011064644029994575,2.2681109967536517,0.00012375917768115335,0.031187312775650646,0.040259344851596574,0.774660215922859,1.5823979026691486,1.520693404515996,0.1286856984573193,0.06434284922865965,-0.03320337893378944,0.11556223764718432,0.030746135186781487,1.0,1.0,1.0
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,0.0,0.1,231,45,0.19480519480519481,44,0.0035341678169601245,0.0019042995456412526,0.5555555555555556,0.01351077888405461,0.008936596016907983,1.8898105691602685,0.00018597015170073047,0.046864478228584076,0.0515750955840221,0.9086648836595204,1.8511255389426469,1.627210100279164,0.10404018750368836,0.05202009375184418,-0.039827716415966274,0.178129543335678,0.04644010270678933,1.0,1.0,1.0
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,0.0,0.1,297,72,0.24242424242424243,63,0.0036167169254525747,0.0037605754486709497,0.5972222222222222,0.013018768549081053,0.010324256171651721,1.869741604234622,0.00027169855205307953,0.06846803511737604,0.0673057589785036,1.0172685986535512,1.8015772857274917,1.8884319073461338,0.05928724397622369,0.029643621988111844,-0.04902610148721309,0.2691036741242989,0.06821784903934258,1.0,1.0,1.0
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,Momentum,positive_relative_momentum_60d,0.0,0.1,251,42,0.16733067729083664,42,0.0037424688554861924,0.0015690653315775238,0.5952380952380952,0.013661018722045499,0.010843633889453964,1.8526753687535664,0.00017330065262449845,0.04367176446137361,0.057773493449145986,0.7559135142107141,1.4245975919209937,1.3734664273136976,0.1699471574529001,0.08497357872645005,-0.06363148489117865,0.16327002646143973,0.042768448586156804,1.0,1.0,1.0
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,0.0,0.1,95,23,0.24210526315789474,23,0.002302330711596699,0.0007909263075999151,0.5217391304347826,0.013720146770352446,0.010153468625227752,1.4741201645313355,5.8383248474888736e-05,0.014712578615671962,0.03873102174741087,0.37986549158506216,0.6696921729453668,0.7762178057359369,0.4378229782324079,0.21891148911620395,-0.03958385758438321,0.051562444779137184,0.014019818274933371,1.0,1.0,1.0
Logistic,MODEL A - MARKET,Dividend,fixed_ex_ante_dividend_payers,0.0,0.1,231,100,0.4329004329004329,95,0.001234702830866014,0.0003186274116426524,0.52,0.01012176906266965,0.008392952253587925,1.3064830451292697,0.00018041565127801713,0.045464744122060315,0.06477035387782698,0.7019375593935794,1.1899218884007274,1.3447916209980384,0.17902908753088256,0.08951454376544128,-0.11471847744509167,0.16896713896004423,0.04418014093501843,1.0,1.0,1.0
Logistic,MODEL A - MARKET,Growth,fixed_ex_ante_growth_companies,0.0,0.1,297,121,0.4074074074074074,110,0.0006534947625915947,0.0003947624423444318,0.5289256198347108,0.009596004551761822,0.009387217983143398,1.1477800207099338,8.78121641532962e-05,0.02212866536663064,0.07481656220779734,0.29577228241482084,0.43300507677083355,0.5904823356655745,0.5550145801682107,0.27750729008410535,-0.08092116304227726,0.07205868496676837,0.019454746199056627,1.0,1.0,1.0
Logistic,MODEL A - MARKET,Momentum,positive_relative_momentum_60d,0.0,0.1,251,111,0.44223107569721115,106,0.0005220427691789916,-0.0001758051903979485,0.4864864864864865,0.010667294825218691,0.009089248652332304,1.11184748509187,8.960291966466639e-05,0.02257993575549593,0.07493762387597427,0.30131640940293114,0.477093083717865,0.5762449808452238,0.56459272447703,0.282296362238515,-0.13870011375817426,0.07382479976486667,0.019919534566004593,1.0,1.0,1.0
Logistic,MODEL A - MARKET,Value,fixed_ex_ante_mature_semiconductor_proxy,0.0,0.1,95,54,0.5684210526315789,54,0.002677792468447436,0.002444321670311833,0.5925925925925926,0.011906557184149553,0.010745865299846552,1.6116551015894052,0.00015942755600458825,0.04017574411315624,0.05676562892722295,0.707747714108198,1.2015862299586362,1.2325752314588954,0.2180540301102134,0.1090270150551067,-0.11802970101722232,0.14892731002465798,0.039192184336260594,1.0,1.0,1.0
Logistic,MODEL B - MARKET + SEC,Dividend,fixed_ex_ante_dividend_payers,0.0,0.1,231,134,0.5800865800865801,129,0.0014431174448703607,0.000819542467842771,0.5522388059701493,0.009654333436865328,0.008684048945256765,1.371135896845007,0.00023392665433162924,0.05894951689157057,0.0737721829593218,0.7990751327512635,1.372065372038259,1.4888804521321921,0.13686684325527435,0.06843342162763717,-0.1182062080046179,0.22436857773622898,0.05765527812037341,1.0,1.0,1.0
Logistic,MODEL B - MARKET + SEC,Growth,fixed_ex_ante_growth_companies,0.0,0.1,297,160,0.5387205387205387,142,0.0014900169040965184,0.001030533936984157,0.575,0.009385693246381893,0.009192368735466047,1.3813948535114084,0.00022954642192067598,0.05784569832401035,0.08027699107857937,0.7205763139202355,1.0678071407373615,1.3799711408248592,0.1679359625242069,0.08396798126210345,-0.06715882002964568,0.21723196819240842,0.05594452770380243,1.0,1.0,1.0
Logistic,MODEL B - MARKET + SEC,Momentum,positive_relative_momentum_60d,0.0,0.1,251,146,0.5816733067729084,137,0.0010365849730165618,0.0008730425008015574,0.5616438356164384,0.009161412588256203,0.009373350409009228,1.2522800670527778,0.00017192310038097162,0.043324621296004846,0.07799502603299532,0.5554792850210297,0.8316188410376582,1.1150946326574627,0.2651055646113333,0.13255278230566664,-0.1276943634489751,0.15603887062929545,0.040969416377375056,1.0,1.0,1.0
Logistic,MODEL B - MARKET + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,0.0,0.1,95,70,0.7368421052631579,70,0.001105807083315231,0.000819542467842771,0.5285714285714286,0.01088520906276776,0.009858976954252755,1.2379203643273222,8.534343531650073e-05,0.021506545699758184,0.06044321592497851,0.3558140540776633,0.5630152986764564,0.654772405710595,0.5127804906314143,0.25639024531570714,-0.135715347824649,0.07343422573116443,0.019816794842006047,1.0,1.0,1.0
Logistic,MODEL C - MARKET + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,0.0,0.1,231,137,0.5930735930735931,131,0.0012250697620114737,0.0008503210091886926,0.5547445255474452,0.009197814196710055,0.008708185599252332,1.315954013089579,0.00021638993505081392,0.05453026363280511,0.07248738382957406,0.7522724749042102,1.2703636638648723,1.447275711729472,0.14816562892254287,0.07408281446127143,-0.11820620800461767,0.2054522131173513,0.05310481250326604,1.0,1.0,1.0
Logistic,MODEL C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,0.0,0.1,297,163,0.5488215488215489,144,0.0017044532731695634,0.0022449799167520434,0.5950920245398773,0.009329082205663848,0.009501440763981127,1.4430362918952904,0.00025052799663687037,0.06313305515249133,0.0812552247137428,0.7769722547061464,1.1452563155890556,1.494789360773376,0.13531762918698464,0.06765881459349232,-0.062168026656666986,0.2402548126522539,0.06143771258453401,1.0,1.0,1.0
Logistic,MODEL C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,0.0,0.1,251,147,0.5856573705179283,138,0.0007566754132035854,0.0009160206755860489,0.564625850340136,0.008663949195546805,0.009498070273272777,1.182983362904002,0.00014147175621109762,0.0356508825651966,0.07716734950997829,0.46199439000540876,0.6751633578733106,0.9381300708446993,0.3484275870951702,0.1742137935475851,-0.127694363448975,0.12479929146808999,0.0331024912137039,1.0,1.0,1.0
Logistic,MODEL C - MARKET + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,0.0,0.1,95,70,0.7368421052631579,70,0.0008809323993914669,0.001228939257277406,0.5428571428571428,0.010124376076726213,0.010095656967443543,1.1908780805333568,6.798816753848146e-05,0.01713301821969733,0.05885679972357821,0.2910966668280095,0.4487448145118813,0.5583153913284513,0.5767669812681586,0.2883834906340793,-0.1357153478246489,0.05702366894358546,0.015475388008918678,1.0,1.0,1.0
TabNet,TABNET A - MARKET,Dividend,fixed_ex_ante_dividend_payers,0.0,0.1,231,36,0.15584415584415584,36,-0.002825402074280577,-0.0021842655999197436,0.4166666666666667,0.009162332737274782,0.01138806979682012,0.5746824089184212,-0.00011214385300341871,-0.028260250956861514,0.044056427367925664,-0.6414558021433164,-0.8211743414016414,-1.1342378061016323,0.2569948221878309,0.8715025889060846,-0.1259643663635085,-0.09986969247877597,-0.028715392528947947,1.0,1.0,1.0
TabNet,TABNET A - MARKET,Growth,fixed_ex_ante_growth_companies,0.0,0.1,297,63,0.21212121212121213,60,0.0007744942296109594,0.0019561153714322543,0.6349206349206349,0.0076542329094813665,0.011190268691902792,1.1895790685907257,6.609433664499542e-05,0.016655772834538844,0.05495909992959478,0.30305759839363605,0.42836727873714114,0.6234085701280997,0.5331729731247764,0.2665864865623882,-0.08253266131426895,0.05601804263359034,0.015207769477482369,1.0,1.0,1.0
TabNet,TABNET A - MARKET,Momentum,positive_relative_momentum_60d,0.0,0.1,251,59,0.2350597609561753,53,-0.0012417603898705403,0.0006124221172303379,0.5254237288135594,0.007898166729788028,0.011360965415206812,0.769688011522654,-3.987515128161792e-05,-0.010048538122967717,0.05211444501678772,-0.19281675396774856,-0.2482745299154617,-0.35988996202197837,0.7190132973205416,0.6404933513397292,-0.13778713404428045,-0.040243986704092904,-0.011310136738326815,1.0,1.0,1.0
TabNet,TABNET A - MARKET,Value,fixed_ex_ante_mature_semiconductor_proxy,0.0,0.1,95,23,0.24210526315789474,23,-0.005705110712555516,-0.004620483613542836,0.34782608695652173,0.00831868307767454,0.013184467400678213,0.33650437593948873,-0.0001446720467351454,-0.03645735577725664,0.0358977329097267,-1.0155893651818415,-1.1389212819840546,-1.7425043073979933,0.08175954208270035,0.9591202289586498,-0.13393394305312845,-0.12502998879249727,-0.03631061094396926,1.0,1.0,1.0
TabNet,TABNET B - MARKET + SEC,Dividend,fixed_ex_ante_dividend_payers,0.0,0.1,231,43,0.18614718614718614,43,0.003242077120072467,0.0021240791360923605,0.6511627906976745,0.008158277769371404,0.005934830758618881,2.566001591094611,0.00015370376644224486,0.03873334914344571,0.03339626862405672,1.159810683626627,2.5470754972852716,2.2246257016882893,0.026352042873963404,0.013176021436981702,-0.01824859608868956,0.14729680984018345,0.03878358980061303,1.0,1.0,1.0
TabNet,TABNET B - MARKET + SEC,Growth,fixed_ex_ante_growth_companies,0.0,0.1,297,63,0.21212121212121213,59,-0.002200083415745547,-0.0032427030511734123,0.3492063492063492,0.010430592112834093,0.008977519065227306,0.6234353883595631,-0.00017972084209806646,-0.04528965220871275,0.04977955043396137,-0.9098043637174864,-1.131561328789889,-1.8641874650414063,0.0626186174222091,0.9686906912888954,-0.15804265748065416,-0.1542234688239137,-0.04532391906883981,1.0,1.0,1.0
TabNet,TABNET B - MARKET + SEC,Momentum,positive_relative_momentum_60d,0.0,0.1,251,62,0.24701195219123506,60,0.00025877652850040024,-0.00027663532694519044,0.5,0.008507879963771168,0.007990326906770368,1.0647724508695968,6.970515078969485e-06,0.0017565697999003104,0.04628747296862269,0.03794914017213799,0.05081645947469628,0.07876972828991463,0.9372331761542099,0.46861658807710493,-0.0814765199255979,0.0024546613766032177,0.0006791285196301455,1.0,1.0,1.0
TabNet,TABNET B - MARKET + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,0.0,0.1,95,14,0.14736842105263157,14,0.008317579636795516,0.008339492241012714,0.7857142857142857,0.011143609973571156,0.002044531598048497,19.98497028631316,0.00012838601423940157,0.0323532755883292,0.023244642631501198,1.3918594534331088,15.746510575773403,2.57340200883905,0.010228429578769745,0.005114214789384872,-0.0027303494156951658,0.12241131074366618,0.03249466664714107,0.8489596550378888,0.4244798275189444,1.0
TabNet,TABNET C - MARKET + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,0.0,0.1,231,62,0.2683982683982684,61,0.0009441217108634338,0.0006070006729503585,0.532258064516129,0.00925390258759098,0.008511835838516188,1.2371365172305484,6.761847721457613e-05,0.017039856258073183,0.04766240484846269,0.35751146657936195,0.5711898453175878,0.6589595166809418,0.5100892019810909,0.25504460099054543,-0.09412303004590006,0.0589326273266344,0.0159828963840547,1.0,1.0,1.0
TabNet,TABNET C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,0.0,0.1,297,101,0.3400673400673401,96,-0.0007317091231649651,-0.0009689732490508751,0.44554455445544555,0.010286938398657956,0.00958597945320124,0.8623312646341347,-8.070441354007866e-05,-0.020337512212099822,0.06847270642566954,-0.2970163335690139,-0.40929306736393717,-0.5576040962671464,0.5772524988266826,0.7113737505866586,-0.15738677377804278,-0.07839741068147699,-0.022353975332355724,1.0,1.0,1.0
TabNet,TABNET C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,0.0,0.1,251,88,0.350597609561753,86,-0.0003507806779855528,-0.0003941136538141432,0.4772727272727273,0.009554053095279517,0.009394324557923226,0.9285676490967929,-2.4881364877385194e-05,-0.0062701039491010685,0.06167799908464846,-0.10165867962895195,-0.1434490142470756,-0.20031823877657096,0.8412766547279142,0.5793616726360429,-0.09380329702262857,-0.028976295465036106,-0.008109438923893153,1.0,1.0,1.0
TabNet,TABNET C - MARKET + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,0.0,0.1,95,30,0.3157894736842105,30,0.0015014034666911127,0.002709473549926039,0.5666666666666667,0.011853578114220649,0.012036055687770587,1.2878665005136263,4.9660533628151475e-05,0.012514454474294171,0.04194813004037135,0.2983316410588534,0.4790970538552208,0.5389119335793002,0.5900800141973276,0.2950400070986638,-0.08560810168366972,0.04278289696640769,0.011668322424580602,1.0,1.0,1.0
Transformer,TRANSFORMER A - MARKET SEQUENCE,Dividend,fixed_ex_ante_dividend_payers,0.0,0.1,231,5,0.021645021645021644,5,0.00021978850350630187,0.0008481586280856268,0.6,0.005768311340741572,0.008102995752346603,1.067810878292344,1.2116235033423476e-06,0.0003053291228422716,0.010649545787782325,0.028670623980279045,0.03747734264793229,0.05442314277732618,0.9566100391204471,0.47830501956022353,-0.015437064596847905,0.0008948633500762693,0.0002477203541015882,1.0,1.0,1.0
Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,0.0,0.1,297,7,0.02356902356902357,7,-0.0043232525266093825,-0.0023522269230135118,0.2857142857142857,0.0036615284725782793,0.007517164926284447,0.19483560669397654,-3.336578576214518e-05,-0.008408178012060586,0.010767252201119779,-0.7809028575727192,-0.8213422719336921,-1.4836099767196855,0.13826020438076211,0.9308698978096189,-0.03001336529267251,-0.03001336529267251,-0.008402903118000071,1.0,1.0,1.0
Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,0.0,0.1,251,7,0.027888446215139442,7,-0.0032677801869355127,-0.0007689269078454131,0.42857142857142855,0.0020217212497889068,0.007234906264478827,0.20957990081864694,-2.5219913239855114e-05,-0.006355418136443488,0.010157164676226352,-0.6257078957594188,-0.6424692423604568,-1.1154695820797387,0.264945025545309,0.8675274872273455,-0.022797911707735707,-0.022797911707735707,-0.00636579551241967,1.0,1.0,1.0
Transformer,TRANSFORMER A - MARKET SEQUENCE,Value,fixed_ex_ante_mature_semiconductor_proxy,0.0,0.1,95,2,0.021052631578947368,2,0.006560682894150072,0.006560682894150072,1.0,0.006560682894150072,,,1.4466775951819342e-05,0.003645627539858474,0.006484198242610085,0.5622325850406141,,1.0706072859274267,0.28463116971980107,0.14231558485990053,0.0,0.013131775414847446,0.003619241416735086,1.0,1.0,1.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,Dividend,fixed_ex_ante_dividend_payers,0.0,0.1,231,53,0.22943722943722944,49,0.001573796399770584,-0.0001426677614377314,0.4716981132075472,0.01030777283369648,0.006224396844806109,1.478596052112966,0.00012003829325037496,0.03024964989909449,0.03950837365376784,0.7656516100659496,1.577905608511714,1.416819279606932,0.1568795232506492,0.0784397616253246,-0.04230300597310299,0.11191892409580961,0.02981285220305052,1.0,1.0,1.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,Growth,fixed_ex_ante_growth_companies,0.0,0.1,297,67,0.2255892255892256,58,0.00019463972855027792,0.0013923109834141911,0.5522388059701493,0.00842621776152178,0.009957639845447907,1.0436544603449387,-1.649821630126454e-05,-0.004157550507918665,0.047893315608799614,-0.08680857558240931,-0.11541990554738128,-0.16049220513209586,0.8725291378142036,0.5637354310928981,-0.06784807002481974,-0.01892094065061478,-0.005275716052290602,1.0,1.0,1.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,Momentum,positive_relative_momentum_60d,0.0,0.1,251,56,0.22310756972111553,48,-0.0001984673395757106,-0.0014307707550564597,0.44642857142857145,0.009933426217708773,0.008369349240611586,0.957162542107162,1.0507261885235299e-05,0.0026478299950792954,0.045456337703258576,0.05824996312647254,0.08977475152420447,0.09928669251879003,0.9209326075695423,0.46046630378477116,-0.09412900981842753,0.0058473544304185054,0.0016158045447691727,1.0,1.0,1.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,0.0,0.1,95,24,0.25263157894736843,24,0.0052102057225857255,0.002554584835308793,0.625,0.012452846105617548,0.006860861582467311,3.0250928778975212,0.00013786652408165093,0.03474236406857603,0.034733634766809296,1.0002513212862791,2.69014006096834,1.7862011424303612,0.07440102374652406,0.03720051187326203,-0.02535732429061277,0.13076472731767907,0.03461683671987115,1.0,1.0,1.0
Transformer,TRANSFORMER C - MARKET SEQUENCE + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,0.0,0.1,231,22,0.09523809523809523,21,0.002666620088621611,0.0011122044335505898,0.5454545454545454,0.011008487704651284,0.007343621050613996,1.798865321962255,7.273125808335566e-05,0.018328277037005628,0.029542478495367442,0.6204041763076746,1.5650995093862419,1.2488944553895587,0.2120262706714119,0.10601313533570594,-0.02663450965227765,0.06653702305981368,0.01799802985878829,1.0,1.0,1.0
Transformer,TRANSFORMER C - MARKET SEQUENCE + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,0.0,0.1,297,39,0.13131313131313133,34,0.001205205945333821,-0.0005821199973792268,0.48717948717948717,0.012203733636730519,0.009243395361493042,1.25425198225226,3.970149507148491e-06,0.0010004776758014199,0.0401703670733073,0.02490586341856519,0.035257080730457475,0.05351981428666825,0.9573295422486792,0.4786647711243396,-0.07908542013249154,0.0006972378837031279,0.00019302650957730982,1.0,1.0,1.0
Transformer,TRANSFORMER C - MARKET SEQUENCE + SEC + FINBERT,Momentum,positive_relative_momentum_60d,0.0,0.1,251,17,0.06772908366533864,17,0.0015149228334504462,-0.0023522269230135118,0.47058823529411764,0.01406435443709992,0.00964012748090464,1.2968343430412905,2.839436402277573e-05,0.007155379733739484,0.03390406928731062,0.21104781473584208,0.3461509666742241,0.41349608530414994,0.6793410433187459,0.33967052165937295,-0.036547067592700544,0.023978924120734213,0.006583321993977931,1.0,1.0,1.0
