Sequence_Step,Feature,Model_Input_Value,IG_Value,Abs_IG_Value
1,Log_Return_1D_Z60,-0.9937155842781067,2.8891028705402277e-05,2.8891028705402277e-05
1,Log_Return_5D_Z60,0.037783898413181305,-1.366731680718658e-06,1.366731680718658e-06
1,Volatility_14D_Z60,0.3177136778831482,3.298329465906136e-05,3.298329465906136e-05
1,Relative_Volume_20D_Z60,1.035238265991211,8.890115714166313e-05,8.890115714166313e-05
1,RSI_14_Scaled,-1.334953784942627,-0.00017202076560351998,0.00017202076560351998
1,Price_to_SMA20_Z60,-1.2250787019729614,3.3319603971904144e-05,3.3319603971904144e-05
1,Intraday_Return_Z60,-0.4821910262107849,-2.8007967557641678e-05,2.8007967557641678e-05
1,Daily_Range_Z60,0.49053505063056946,7.615552021889016e-05,7.615552021889016e-05
1,QQQ_Log_Return_1D,0.15013352036476135,1.4135385754343588e-05,1.4135385754343588e-05
1,QQQ_Log_Return_5D,0.1057199239730835,1.4184140127326827e-05,1.4184140127326827e-05
1,QQQ_Volatility_14D,-0.6266023516654968,-6.46515836706385e-05,6.46515836706385e-05
2,Log_Return_1D_Z60,0.35947346687316895,-1.7117610696004704e-05,1.7117610696004704e-05
2,Log_Return_5D_Z60,0.599999725818634,-2.556356048444286e-05,2.556356048444286e-05
2,Volatility_14D_Z60,0.341816246509552,5.111148493597284e-05,5.111148493597284e-05
2,Relative_Volume_20D_Z60,-0.3510597348213196,-3.1511488487012684e-05,3.1511488487012684e-05
2,RSI_14_Scaled,-1.1794443130493164,-0.0002052689960692078,0.0002052689960692078
2,Price_to_SMA20_Z60,-0.963807225227356,4.1886672988766804e-05,4.1886672988766804e-05
2,Intraday_Return_Z60,-0.10247522592544556,-8.826909834169783e-06,8.826909834169783e-06
2,Daily_Range_Z60,-0.7391703128814697,-0.00013612625480163842,0.00013612625480163842
2,QQQ_Log_Return_1D,0.4983838200569153,6.861334259156138e-05,6.861334259156138e-05
2,QQQ_Log_Return_5D,0.9694157838821411,0.00018203153740614653,0.00018203153740614653
