Variant,Test_Year,Feature,Baseline_BA,Mean_BA_Drop,Std_BA_Drop,Baseline_AUC,Mean_AUC_Drop,Std_AUC_Drop,N_Repeats,Rank_AUC
A,2024,QQQ_Log_Return_1D,0.5505952380952381,0.000535714285714326,0.024835745025656508,0.5135281385281385,-0.028804112554112575,0.02582091111098305,100,14
B,2024,QQQ_Log_Return_3D,0.5367965367965368,0.008568722943722976,0.019200930248849186,0.5449134199134199,0.015606060606060597,0.014932014801715788,100,1
B,2024,Volatility_14D,0.5367965367965368,0.019353354978355008,0.020231845556294564,0.5449134199134199,0.015319264069264071,0.01696410809292666,100,2
B,2024,Stock_vs_QQQ_5D,0.5367965367965368,0.010533008658008687,0.023288196000544662,0.5449134199134199,0.010275974025974022,0.019308149183260386,100,3
B,2024,Relative_Volume_20D,0.5367965367965368,-0.011331168831168787,0.019719751188099065,0.5449134199134199,0.006323051948051946,0.018585712964603457,100,4
B,2024,RSI_14,0.5367965367965368,0.017042748917748946,0.02357988824768483,0.5449134199134199,0.0039285714285714245,0.018734977505689646,100,5
B,2024,Has_EX99,0.5367965367965368,0.016258116883116926,0.007657702797830159,0.5449134199134199,0.002610930735930721,0.004388949216158715,100,6
B,2024,Has_Event_Earnings,0.5367965367965368,-0.00022727272727272708,0.005538311161480124,0.5449134199134199,0.0016883116883116777,0.002306443928638365,100,7
B,2024,Daily_Range,0.5367965367965368,0.011636904761904794,0.02196593428751791,0.5449134199134199,0.0010714285714285747,0.021920895156495934,100,8
B,2024,Has_Event_Guidance,0.5367965367965368,0.0,0.0,0.5449134199134199,0.0,0.0,100,9
B,2024,Has_Event_Buyback,0.5367965367965368,0.0,0.0,0.5449134199134199,0.0,0.0,100,10
B,2024,Has_Item_1_02,0.5367965367965368,0.0,0.0,0.5449134199134199,0.0,0.0,100,11
B,2024,Has_Item_1_01,0.5367965367965368,0.0,0.0,0.5449134199134199,0.0,0.0,100,12
B,2024,Has_Item_5_07,0.5367965367965368,0.0,0.0,0.5449134199134199,0.0,0.0,100,13
B,2024,Has_Item_5_03,0.5367965367965368,0.0,0.0,0.5449134199134199,0.0,0.0,100,14
B,2024,Has_Item_2_03,0.5367965367965368,0.0,0.0,0.5449134199134199,0.0,0.0,100,15
B,2024,Has_Item_2_01,0.5367965367965368,0.0,0.0,0.5449134199134199,0.0,0.0,100,16
B,2024,Has_Item_2_02,0.5367965367965368,0.0,0.0,0.5449134199134199,0.0,0.0,100,17
B,2024,Stock_vs_QQQ_1D,0.5367965367965368,0.0072159090909091235,0.019739793596228523,0.5449134199134199,-0.00020562770562770004,0.01622844155974155,100,18
B,2024,Has_Item_7_01,0.5367965367965368,0.0010443722943722978,0.005181741745211168,0.5449134199134199,-0.0005248917748917881,0.0021885619490921273,100,19
B,2024,Has_Item_8_01,0.5367965367965368,0.002142857142857162,0.003832452642776175,0.5449134199134199,-0.0008333333333333314,0.0018166923971160362,100,20
B,2024,Ticker,0.5367965367965368,0.0003409090909091028,0.003921698239827065,0.5449134199134199,-0.0020562770562770573,0.0019270314134003201,100,21
B,2024,Intraday_Return,0.5367965367965368,0.018909632034632067,0.016180700898539856,0.5449134199134199,-0.0031818181818181845,0.010835083322133458,100,22
B,2024,Has_Item_5_02,0.5367965367965368,0.0005790043290043511,0.0045018335131042616,0.5449134199134199,-0.003438852813852814,0.002438037489228198,100,23
B,2024,QQQ_Log_Return_1D,0.5367965367965368,-0.013614718614718578,0.0265504857460862,0.5449134199134199,-0.00744318181818182,0.02533322824105404,100,24
B,2024,QQQ_Log_Return_5D,0.5367965367965368,0.006417748917748942,0.013156774774469993,0.5449134199134199,-0.007594696969696976,0.010765601430690323,100,25
B,2024,Price_to_SMA20,0.5367965367965368,-0.009369588744588713,0.024102620017367717,0.5449134199134199,-0.013679653679653687,0.021986453166491775,100,26
B,2024,Stock_vs_QQQ_3D,0.5367965367965368,-0.011523268398268356,0.014820435693407803,0.5449134199134199,-0.016785714285714293,0.013522995217996958,100,27
B,2024,QQQ_Volatility_14D,0.5367965367965368,-0.004596861471861444,0.017969153165187577,0.5449134199134199,-0.027805735930735934,0.017535772707449142,100,28
C,2024,Sentiment_Momentum_3,0.4810606060606061,-0.04009740259740258,0.01992320120117701,0.556547619047619,0.029853896103896015,0.017876727421284787,100,1
C,2024,Daily_Range,0.4810606060606061,-0.018143939393939382,0.02320063730142215,0.556547619047619,0.018165584415584336,0.01962735674036607,100,2
C,2024,Mean_Net_Sentiment,0.4810606060606061,-0.02749458874458873,0.019467373316028866,0.556547619047619,0.010790043290043209,0.012970563831857173,100,3
C,2024,Volatility_14D,0.4810606060606061,-0.030554653679653675,0.021443286215350858,0.556547619047619,0.00978625541125533,0.013436000400334264,100,4
C,2024,QQQ_Log_Return_3D,0.4810606060606061,-0.015151515151515145,0.015565989493905905,0.556547619047619,0.008198051948051873,0.010203234942741187,100,5
C,2024,Stock_vs_QQQ_5D,0.4810606060606061,-0.022597402597402595,0.019055791321254137,0.556547619047619,0.007946428571428483,0.01597432388395893,100,6
C,2024,Stock_vs_QQQ_3D,0.4810606060606061,-0.03957521645021644,0.015418834231922165,0.556547619047619,0.00499729437229428,0.010011705512535817,100,7
C,2024,RSI_14,0.4810606060606061,-0.04966720779220777,0.0242303222429382,0.556547619047619,0.004845779220779143,0.018401045154656293,100,8
C,2024,QQQ_Log_Return_5D,0.4810606060606061,-0.027545995670995634,0.01132202540994905,0.556547619047619,0.002654220779220695,0.007518804864167729,100,9
C,2024,Has_EX99,0.4810606060606061,-0.011112012987012967,0.008865636952904283,0.556547619047619,0.0006737012987012137,0.0036080149758907602,100,10
C,2024,Stock_vs_QQQ_1D,0.4810606060606061,-0.02847673160173159,0.0188645337730203,0.556547619047619,0.0005600649350648534,0.013991647102992999,100,11
C,2024,Ticker,0.4810606060606061,-0.007424242424242417,0.006808396883066779,0.556547619047619,0.0004734848484847487,0.003798478567832671,100,12
C,2024,Has_Item_8_01,0.4810606060606061,-0.007651515151515144,0.006231799332956089,0.556547619047619,0.00043290043290034606,0.0032631097898026444,100,13
C,2024,Has_Event_Guidance,0.4810606060606061,-0.008276515151515135,0.004937096824118092,0.556547619047619,0.00028679653679647643,0.0020264659102513898,100,14
C,2024,Has_Item_1_02,0.4810606060606061,0.0,0.0,0.556547619047619,0.0,0.0,100,15
C,2024,Has_Item_2_03,0.4810606060606061,0.0,0.0,0.556547619047619,0.0,0.0,100,16
C,2024,Has_Item_2_02,0.4810606060606061,0.0,0.0,0.556547619047619,0.0,0.0,100,17
C,2024,Has_Item_2_01,0.4810606060606061,0.0,0.0,0.556547619047619,0.0,0.0,100,18
C,2024,Has_Item_5_03,0.4810606060606061,0.0,0.0,0.556547619047619,0.0,0.0,100,19
C,2024,Has_Item_5_07,0.4810606060606061,0.0,0.0,0.556547619047619,0.0,0.0,100,20
C,2024,Has_Event_Earnings,0.4810606060606061,0.0,0.0,0.556547619047619,0.0,0.0,100,21
C,2024,Has_Event_Buyback,0.4810606060606061,0.0,0.0,0.556547619047619,0.0,0.0,100,22
C,2024,Has_Item_1_01,0.4810606060606061,0.0,0.0,0.556547619047619,0.0,0.0,100,23
C,2024,Has_Sentiment_History,0.4810606060606061,0.0,0.0,0.556547619047619,0.0,0.0,100,24
C,2024,Has_Item_7_01,0.4810606060606061,-0.0013149350649350566,0.0051003338522003765,0.556547619047619,-0.0008089826839827708,0.0018778618802026685,100,25
C,2024,Intraday_Return,0.4810606060606061,-0.025267857142857116,0.01112199158299298,0.556547619047619,-0.0014231601731602595,0.010627716704247675,100,26
C,2024,Has_Item_5_02,0.4810606060606061,-0.008230519480519467,0.006409630079223288,0.556547619047619,-0.0020860389610390297,0.001702653024075065,100,27
C,2024,QQQ_Log_Return_1D,0.4810606060606061,-0.04879058441558439,0.023428142791458575,0.556547619047619,-0.0031141774891775818,0.02053108321931579,100,28
C,2024,Relative_Volume_20D,0.4810606060606061,-0.04700757575757574,0.020749298262260702,0.556547619047619,-0.007608225108225186,0.01677036327054945,100,29
C,2024,Price_to_SMA20,0.4810606060606061,-0.05349296536796535,0.024792993245860453,0.556547619047619,-0.01916396103896112,0.021496765284255107,100,30
C,2024,QQQ_Volatility_14D,0.4810606060606061,-0.04105790043290042,0.01628685253462988,0.556547619047619,-0.028352272727272813,0.015573317296959814,100,31
A,2025,Relative_Volume_20D,0.4856468023255814,0.04058866279069766,0.02305739539460875,0.496547965116279,0.028998909883720888,0.01996431385966126,100,1
A,2025,QQQ_Log_Return_3D,0.4856468023255814,0.015605014534883716,0.022372084191889623,0.496547965116279,0.012576308139534842,0.019215034527254794,100,2
A,2025,Stock_vs_QQQ_5D,0.4856468023255814,0.008755450581395341,0.02292333844407459,0.496547965116279,0.008674600290697627,0.01875464069524189,100,3
A,2025,Volatility_14D,0.4856468023255814,0.02733466569767441,0.015645246242794536,0.496547965116279,-0.00047056686046515806,0.013099304323059316,100,4
A,2025,QQQ_Volatility_14D,0.4856468023255814,0.0041787790697674345,0.018054148969542584,0.496547965116279,-0.0042732558139535306,0.01568086302570752,100,5
A,2025,Stock_vs_QQQ_1D,0.4856468023255814,-0.01797056686046511,0.024496909516444915,0.496547965116279,-0.00584665697674424,0.02037666392918495,100,6
A,2025,Ticker,0.4856468023255814,-0.0016333575581395376,0.011373865324043402,0.496547965116279,-0.006106468023255851,0.00836098429781722,100,7
A,2025,QQQ_Log_Return_5D,0.4856468023255814,0.01043786337209302,0.01681730403110142,0.496547965116279,-0.010199854651162832,0.013023483964109642,100,8
A,2025,Stock_vs_QQQ_3D,0.4856468023255814,0.00021802325581395056,0.021546664954272838,0.496547965116279,-0.011927688953488414,0.015258118205529345,100,9
A,2025,Intraday_Return,0.4856468023255814,0.011738735465116272,0.02212626411828792,0.496547965116279,-0.015061773255813999,0.0164784437558603,100,10
A,2025,Daily_Range,0.4856468023255814,-0.04267441860465114,0.021364408818891935,0.496547965116279,-0.020203488372093067,0.02064324180950733,100,11
A,2025,QQQ_Log_Return_1D,0.4856468023255814,-0.014711119186046501,0.022642455951590076,0.496547965116279,-0.02154796511627911,0.018669306765949484,100,12
A,2025,Price_to_SMA20,0.4856468023255814,-0.00807412790697674,0.023365472035363495,0.496547965116279,-0.025968386627907014,0.01800099705402655,100,13
A,2025,RSI_14,0.4856468023255814,-0.03326671511627905,0.024750620786823024,0.496547965116279,-0.05777979651162797,0.021130818204596717,100,14
